customer_id,signup_date,city,state,age_group,gender,customer_segment,preferred_device
CUS02653,2025-07-14,San Jose,CA,18-25,Male,Regular,Web
CUS02654,2025-10-25,Boston,MA,26-35,Male,New,Mobile App
CUS02655,2025-01-26,New York,NY,26-35,Female,Premium,Mobile App
CUS02656,2024-09-04,San Diego,CA,56+,Female,Premium,Mobile App
CUS02657,2026-02-10,Philadelphia,PA,56+,Male,Regular,Mobile App
CUS02658,2024-08-10,Boston,MA,46-55,Female,New,Mobile App
CUS02659,2026-02-21,Phoenix,AZ,46-55,Female,New,Mobile App
CUS02660,2024-03-02,Los Angeles,CA,26-35,Male,Premium,Mobile App
CUS02661,2024-06-01,Austin,TX,26-35,Male,Regular,Mobile App
CUS02662,2025-03-25,San Diego,CA,36-45,Female,Premium,Mobile App
CUS02663,2025-09-23,Chicago,IL,26-35,Female,Premium,Mobile App
CUS02664,2025-04-01,Dallas,TX,26-35,Male,Premium,Mobile App
CUS02665,2025-09-03,San Diego,CA,26-35,Female,New,Mobile App
CUS02666,2025-04-09,Los Angeles,CA,26-35,Male,Premium,Mobile App
CUS02667,2025-10-21,New York,NY,26-35,Female,Regular,Web
CUS02668,2025-01-13,Los Angeles,CA,36-45,Male,Premium,Mobile App
CUS02669,2025-08-27,Austin,TX,36-45,Male,New,Mobile App
CUS02670,2026-02-02,Philadelphia,PA,36-45,Female,Regular,Mobile App
CUS02671,2025-07-20,Seattle,WA,36-45,Female,Regular,Mobile App
CUS02672,2025-09-26,Austin,TX,36-45,Female,New,Mobile App
CUS02673,2026-03-30,New York,NY,46-55,Female,New,Mobile App
CUS02674,2025-03-11,Dallas,TX,56+,Female,Regular,Mobile App
CUS02675,2025-10-24,Los Angeles,CA,36-45,Female,New,Mobile App
CUS02676,2024-02-15,Phoenix,AZ,26-35,Female,Premium,Mobile App
CUS02677,2025-07-20,Dallas,TX,36-45,Female,Regular,Mobile App
CUS02678,2024-07-02,Dallas,TX,26-35,Female,New,Mobile App
CUS02679,2024-04-11,Seattle,WA,26-35,Male,Regular,Mobile App
CUS02680,2025-04-28,Dallas,TX,26-35,Female,Regular,Mobile App
CUS02681,2025-03-10,Boston,MA,46-55,Male,Regular,Mobile App
CUS02682,2024-01-12,Houston,TX,26-35,Male,Regular,Web
CUS02683,2025-09-12,Dallas,TX,26-35,Other,Regular,Mobile App
CUS02684,2024-03-24,Los Angeles,CA,18-25,Female,New,Web
CUS02685,2024-10-03,Houston,TX,26-35,Male,Regular,Mobile App
CUS02686,2026-03-17,San Jose,CA,36-45,Female,Regular,Mobile App
CUS02687,2025-03-25,Los Angeles,CA,36-45,Male,Regular,Mobile App
CUS02688,2025-08-11,Dallas,TX,36-45,Male,Regular,Web
CUS02689,2025-03-29,Austin,TX,36-45,Male,Regular,Mobile App
CUS02690,2026-03-27,Seattle,WA,36-45,Male,New,Mobile App
CUS02691,2025-11-16,Dallas,TX,56+,Female,Regular,Mobile App
CUS02692,2026-01-20,Houston,TX,36-45,Female,New,Mobile App
CUS02693,2026-02-21,San Diego,CA,26-35,Female,Regular,Mobile App
CUS02694,2025-10-01,Phoenix,AZ,36-45,Female,Premium,Mobile App
CUS02695,2025-04-02,Boston,MA,18-25,Female,Regular,Mobile App
CUS02696,2025-07-14,Austin,TX,18-25,Female,Regular,Mobile App
CUS02697,2025-04-30,Philadelphia,PA,26-35,Female,Regular,Mobile App
CUS02698,2025-03-28,Seattle,WA,36-45,Male,Regular,Mobile App
CUS02699,2025-02-26,Seattle,WA,26-35,Male,Premium,Mobile App
CUS02700,2024-07-03,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS02701,2025-01-24,Boston,MA,36-45,Male,New,Web
CUS02702,2026-03-30,Austin,TX,46-55,Female,Regular,Mobile App
CUS02703,2025-10-09,San Diego,CA,56+,Male,Regular,Mobile App
CUS02704,2025-10-08,San Jose,CA,26-35,Female,Premium,Web
CUS02705,2025-03-23,Chicago,IL,26-35,Female,Premium,Web
CUS02706,2025-08-13,Phoenix,AZ,56+,Female,Regular,Mobile App
CUS02707,2025-04-29,Los Angeles,CA,26-35,Female,Regular,Mobile App
CUS02708,2025-05-03,Houston,TX,26-35,Female,Regular,Mobile App
CUS02709,2024-09-30,Los Angeles,CA,26-35,Male,Regular,Web
CUS02710,2024-03-19,San Jose,CA,26-35,Male,Premium,Mobile App
CUS02711,2025-05-20,Houston,TX,26-35,Male,Regular,Mobile App
CUS02712,2024-05-15,Houston,TX,36-45,Female,New,Mobile App
CUS02713,2025-09-02,Seattle,WA,18-25,Male,Regular,Mobile App
CUS02714,2024-10-17,Seattle,WA,18-25,Male,Premium,Mobile App
CUS02715,2024-11-03,Philadelphia,PA,36-45,Female,Regular,Web
CUS02716,2024-11-27,Phoenix,AZ,46-55,Male,Regular,Mobile App
CUS02717,2026-01-24,Boston,MA,26-35,Male,Regular,Mobile App
CUS02718,2025-07-06,San Diego,CA,18-25,Male,Premium,Mobile App
CUS02719,2024-02-09,Dallas,TX,46-55,Male,Regular,Mobile App
CUS02720,2025-12-02,San Jose,CA,26-35,Male,New,Mobile App
CUS02721,2024-03-10,Chicago,IL,56+,Female,Regular,Mobile App
CUS02722,2024-07-04,Boston,MA,18-25,Female,Regular,Mobile App
CUS02723,2025-05-09,New York,NY,18-25,Male,New,Web
CUS02724,2024-04-13,Philadelphia,PA,18-25,Male,Regular,Mobile App
CUS02725,2024-03-28,New York,NY,46-55,Female,Premium,Web
CUS02726,2024-05-04,Houston,TX,18-25,Female,Premium,Mobile App
CUS02727,2024-01-23,Austin,TX,26-35,Male,Regular,Web
CUS02728,2025-08-09,Philadelphia,PA,46-55,Female,Regular,Web
CUS02729,2026-03-25,Boston,MA,26-35,Male,New,Mobile App
CUS02730,2024-12-14,Seattle,WA,46-55,Female,Regular,Web
CUS02731,2024-08-09,Seattle,WA,26-35,Male,New,Mobile App
CUS02732,2025-02-04,Boston,MA,36-45,Female,Regular,Web
CUS02733,2025-06-11,Austin,TX,36-45,Male,New,Mobile App
CUS02734,2025-09-29,Chicago,IL,36-45,Female,Regular,Web
CUS02735,2025-01-22,Houston,TX,26-35,Female,Regular,Mobile App
CUS02736,2024-01-27,Dallas,TX,26-35,Male,Regular,Web
CUS02737,2025-05-21,Phoenix,AZ,18-25,Male,New,Mobile App
CUS02738,2024-12-22,Phoenix,AZ,56+,Male,New,Mobile App
CUS02739,2025-04-21,San Diego,CA,26-35,Male,Regular,Mobile App
CUS02740,2024-03-29,New York,NY,26-35,Male,Regular,Mobile App
CUS02741,2024-07-31,Philadelphia,PA,18-25,Male,Premium,Mobile App
CUS02742,2024-07-06,San Jose,CA,18-25,Male,Regular,Web
CUS02743,2025-08-21,Los Angeles,CA,46-55,Male,Regular,Mobile App
CUS02744,2025-02-11,Boston,MA,36-45,Male,New,Mobile App
CUS02745,2024-12-01,Houston,TX,18-25,Male,Premium,Mobile App
CUS02746,2026-03-01,Los Angeles,CA,56+,Female,Regular,Web
CUS02747,2025-11-24,Philadelphia,PA,18-25,Female,Regular,Mobile App
CUS02748,2025-02-13,Boston,MA,36-45,Female,New,Mobile App
CUS02749,2024-12-31,Seattle,WA,36-45,Male,Regular,Mobile App
CUS02750,2025-11-22,San Diego,CA,26-35,Male,Regular,Web
CUS02751,2024-11-30,Austin,TX,18-25,Female,Regular,Mobile App
CUS02752,2024-12-15,New York,NY,26-35,Male,New,Mobile App
CUS02753,2026-02-01,San Diego,CA,26-35,Female,Premium,Mobile App
CUS02754,2024-11-11,Los Angeles,CA,46-55,Female,Premium,Mobile App
CUS02755,2026-01-12,San Jose,CA,18-25,Male,Premium,Web
CUS02756,2024-01-08,Seattle,WA,18-25,Female,Regular,Mobile App
CUS02757,2026-01-11,Dallas,TX,18-25,Female,Regular,Mobile App
CUS02758,2026-01-17,San Jose,CA,46-55,Female,Premium,Mobile App
CUS02759,2024-10-17,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS02760,2026-02-14,Los Angeles,CA,26-35,Female,Regular,Mobile App
CUS02761,2026-02-21,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS02762,2025-06-15,Seattle,WA,56+,Male,Regular,Mobile App
CUS02763,2024-02-08,Philadelphia,PA,26-35,Female,Premium,Mobile App
CUS02764,2025-11-20,San Diego,CA,26-35,Male,Regular,Mobile App
CUS02765,2024-07-15,San Jose,CA,36-45,Female,Regular,Mobile App
CUS02766,2025-08-05,Boston,MA,26-35,Female,Regular,Mobile App
CUS02767,2024-02-28,Dallas,TX,36-45,Male,Regular,Mobile App
CUS02768,2024-03-29,Houston,TX,36-45,Female,Regular,Mobile App
CUS02769,2025-08-31,Dallas,TX,56+,Other,Regular,Mobile App
CUS02770,2024-07-07,Chicago,IL,26-35,Male,Regular,Mobile App
CUS02771,2025-05-28,Seattle,WA,18-25,Male,New,Mobile App
CUS02772,2024-10-01,Chicago,IL,36-45,Male,Regular,Web
CUS02773,2026-02-21,Philadelphia,PA,36-45,Male,Regular,Mobile App
CUS02774,2026-01-12,Los Angeles,CA,18-25,Female,Regular,Mobile App
CUS02775,2024-05-05,Dallas,TX,36-45,Male,Regular,Mobile App
CUS02776,2024-02-08,San Diego,CA,18-25,Female,Regular,Mobile App
CUS02777,2024-04-01,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS02778,2024-07-14,Houston,TX,36-45,Female,Regular,Mobile App
CUS02779,2025-10-29,Dallas,TX,36-45,Male,Regular,Mobile App
CUS02780,2024-09-08,Los Angeles,CA,36-45,Male,New,Web
CUS02781,2025-02-21,San Diego,CA,46-55,Male,Premium,Mobile App
CUS02782,2025-03-19,Los Angeles,CA,26-35,Female,New,Mobile App
CUS02783,2024-06-09,Chicago,IL,18-25,Male,Regular,Mobile App
CUS02784,2025-02-24,Phoenix,AZ,36-45,Female,Regular,Mobile App
CUS02785,2025-11-29,Chicago,IL,26-35,Female,Premium,Mobile App
CUS02786,2024-04-02,Boston,MA,18-25,Female,New,Mobile App
CUS02787,2026-03-03,Philadelphia,PA,26-35,Female,Regular,Web
CUS02788,2025-09-01,Los Angeles,CA,36-45,Male,New,Mobile App
CUS02789,2024-02-03,San Jose,CA,26-35,Female,Regular,Web
CUS02790,2025-02-17,Boston,MA,36-45,Male,Regular,Mobile App
CUS02791,2025-09-28,Austin,TX,26-35,Female,Regular,Mobile App
CUS02792,2025-08-02,Boston,MA,46-55,Female,Regular,Mobile App
CUS02793,2024-11-26,San Diego,CA,56+,Other,Regular,Web
CUS02794,2025-07-11,Seattle,WA,36-45,Male,New,Web
CUS02795,2024-06-18,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS02796,2025-07-04,Austin,TX,26-35,Male,Regular,Web
CUS02797,2024-10-17,Dallas,TX,36-45,Male,Premium,Mobile App
CUS02798,2025-11-28,Dallas,TX,18-25,Male,Regular,Mobile App
CUS02799,2025-01-16,Phoenix,AZ,56+,Female,Regular,Web
CUS02800,2024-02-07,Boston,MA,46-55,Female,Regular,Mobile App
CUS02801,2025-08-31,San Jose,CA,36-45,Female,Regular,Mobile App
CUS02802,2024-01-09,Houston,TX,18-25,Male,Regular,Mobile App
CUS02803,2025-07-08,Seattle,WA,36-45,Female,Regular,Mobile App
CUS02804,2025-04-12,Phoenix,AZ,26-35,Other,Premium,Web
CUS02805,2025-02-10,Houston,TX,46-55,Male,Regular,Mobile App
CUS02806,2024-07-21,Dallas,TX,26-35,Male,Regular,Mobile App
CUS02807,2025-05-02,Houston,TX,18-25,Male,Premium,Mobile App
CUS02808,2024-12-14,New York,NY,26-35,Male,Premium,Mobile App
CUS02809,2024-09-27,Phoenix,AZ,18-25,Male,Regular,Mobile App
CUS02810,2024-10-15,Phoenix,AZ,36-45,Female,Regular,Web
CUS02811,2025-11-29,Boston,MA,36-45,Male,New,Mobile App
CUS02812,2025-07-07,Los Angeles,CA,26-35,Other,Regular,Web
CUS02813,2025-09-30,Chicago,IL,56+,Female,Premium,Mobile App
CUS02814,2024-05-31,Philadelphia,PA,36-45,Female,New,Mobile App
CUS02815,2024-08-15,Austin,TX,46-55,Female,New,Mobile App
CUS02816,2026-02-01,Chicago,IL,26-35,Male,New,Mobile App
CUS02817,2024-01-01,Los Angeles,CA,36-45,Male,New,Mobile App
CUS02818,2025-07-29,Austin,TX,56+,Male,Regular,Web
CUS02819,2024-07-17,New York,NY,26-35,Male,Regular,Mobile App
CUS02820,2025-11-06,Chicago,IL,26-35,Female,Regular,Mobile App
CUS02821,2025-02-15,Dallas,TX,18-25,Male,New,Web
CUS02822,2024-02-01,Dallas,TX,26-35,Male,Regular,Mobile App
CUS02823,2024-05-27,San Jose,CA,36-45,Male,New,Mobile App
CUS02824,2024-05-31,Austin,TX,36-45,Male,Regular,Mobile App
CUS02825,2025-07-02,Dallas,TX,56+,Female,New,Mobile App
CUS02826,2025-12-17,Houston,TX,26-35,Female,Regular,Mobile App
CUS02827,2025-01-10,Philadelphia,PA,26-35,Female,Regular,Mobile App
CUS02828,2024-10-08,Chicago,IL,18-25,Male,Regular,Web
CUS02829,2025-10-26,San Jose,CA,36-45,Male,New,Mobile App
CUS02830,2025-12-31,Houston,TX,18-25,Female,Premium,Mobile App
CUS02831,2026-03-25,New York,NY,36-45,Male,Regular,Web
CUS02832,2025-05-18,Phoenix,AZ,36-45,Male,New,Mobile App
CUS02833,2025-04-27,Los Angeles,CA,26-35,Male,Regular,Web
CUS02834,2025-10-15,Phoenix,AZ,26-35,Female,Regular,Web
CUS02835,2025-08-17,Philadelphia,PA,18-25,Female,Regular,Mobile App
CUS02836,2025-03-06,Phoenix,AZ,46-55,Female,Regular,Mobile App
CUS02837,2026-01-26,Houston,TX,36-45,Female,New,Mobile App
CUS02838,2025-06-20,Boston,MA,36-45,Male,Premium,Mobile App
CUS02839,2025-05-24,Boston,MA,26-35,Male,Regular,Web
CUS02840,2024-12-23,Dallas,TX,26-35,Male,Regular,Mobile App
CUS02841,2024-02-18,Seattle,WA,36-45,Female,Regular,Mobile App
CUS02842,2024-11-10,New York,NY,56+,Male,Regular,Mobile App
CUS02843,2026-02-05,Austin,TX,26-35,Female,Regular,Web
CUS02844,2025-11-07,New York,NY,56+,Male,Regular,Web
CUS02845,2024-11-16,Los Angeles,CA,26-35,Male,New,Web
CUS02846,2025-04-23,New York,NY,36-45,Male,New,Web
CUS02847,2025-09-28,Seattle,WA,56+,Female,Regular,Mobile App
CUS02848,2024-01-18,San Diego,CA,56+,Male,New,Web
CUS02849,2024-05-24,Austin,TX,26-35,Male,Premium,Web
CUS02850,2025-08-14,Seattle,WA,26-35,Female,Regular,Mobile App
CUS02851,2024-07-24,Phoenix,AZ,46-55,Male,New,Mobile App
CUS02852,2025-03-29,New York,NY,26-35,Female,New,Web
CUS02853,2024-03-03,New York,NY,26-35,Female,Regular,Mobile App
CUS02854,2024-05-19,San Diego,CA,36-45,Male,Regular,Web
CUS02855,2024-10-28,Austin,TX,46-55,Male,Regular,Mobile App
CUS02856,2024-02-24,Dallas,TX,26-35,Male,Regular,Mobile App
CUS02857,2024-09-15,Boston,MA,26-35,Female,Premium,Web
CUS02858,2024-08-18,San Jose,CA,26-35,Female,Regular,Mobile App
CUS02859,2024-12-09,Philadelphia,PA,26-35,Male,Regular,Web
CUS02860,2025-12-27,Austin,TX,46-55,Male,Premium,Mobile App
CUS02861,2024-05-11,New York,NY,46-55,Male,New,Mobile App
CUS02862,2024-07-15,Philadelphia,PA,26-35,Female,Regular,Mobile App
CUS02863,2026-02-17,Houston,TX,46-55,Male,Premium,Mobile App
CUS02864,2025-08-01,Phoenix,AZ,26-35,Female,Premium,Mobile App
CUS02865,2024-09-29,New York,NY,18-25,Male,Premium,Mobile App
CUS02866,2024-10-27,Los Angeles,CA,26-35,Female,Regular,Mobile App
CUS02867,2025-05-18,Seattle,WA,18-25,Male,Regular,Mobile App
CUS02868,2024-05-14,Dallas,TX,46-55,Female,New,Mobile App
CUS02869,2024-06-22,San Diego,CA,36-45,Male,Regular,Mobile App
CUS02870,2026-02-19,Seattle,WA,18-25,Other,Regular,Mobile App
CUS02871,2024-03-30,Los Angeles,CA,18-25,Male,Premium,Mobile App
CUS02872,2024-03-11,Boston,MA,26-35,Male,Regular,Mobile App
CUS02873,2024-06-09,Boston,MA,18-25,Male,Regular,Mobile App
CUS02874,2024-04-26,Boston,MA,26-35,Female,Regular,Mobile App
CUS02875,2025-05-18,Boston,MA,46-55,Female,Premium,Mobile App
CUS02876,2024-07-30,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS02877,2025-05-23,Austin,TX,36-45,Male,Regular,Web
CUS02878,2024-08-06,Dallas,TX,46-55,Male,Regular,Mobile App
CUS02879,2026-02-14,Boston,MA,26-35,Female,Regular,Mobile App
CUS02880,2025-01-14,Boston,MA,56+,Male,Premium,Mobile App
CUS02881,2024-07-02,Houston,TX,26-35,Female,Regular,Mobile App
CUS02882,2025-10-25,Chicago,IL,36-45,Female,Regular,Mobile App
CUS02883,2026-01-11,San Jose,CA,56+,Other,New,Mobile App
CUS02884,2024-08-03,Houston,TX,46-55,Female,Regular,Mobile App
CUS02885,2025-08-07,Phoenix,AZ,56+,Male,Regular,Web
CUS02886,2025-04-28,Austin,TX,18-25,Female,Regular,Web
CUS02887,2025-09-10,New York,NY,56+,Male,Regular,Mobile App
CUS02888,2025-06-15,San Jose,CA,36-45,Female,Regular,Mobile App
CUS02889,2024-09-09,Seattle,WA,26-35,Female,Regular,Mobile App
CUS02890,2025-05-31,New York,NY,26-35,Female,New,Mobile App
CUS02891,2025-11-10,New York,NY,46-55,Female,Regular,Web
CUS02892,2025-02-13,Philadelphia,PA,18-25,Male,New,Mobile App
CUS02893,2024-02-20,Los Angeles,CA,26-35,Female,Regular,Mobile App
CUS02894,2026-03-02,New York,NY,46-55,Female,Premium,Mobile App
CUS02895,2024-07-06,San Jose,CA,46-55,Female,Premium,Mobile App
CUS02896,2025-06-17,Philadelphia,PA,46-55,Female,Regular,Mobile App
CUS02897,2024-11-16,Houston,TX,36-45,Female,Premium,Mobile App
CUS02898,2025-03-27,San Jose,CA,26-35,Female,Regular,Mobile App
CUS02899,2024-07-23,Houston,TX,36-45,Female,New,Mobile App
CUS02900,2025-10-05,Chicago,IL,56+,Male,Premium,Mobile App
CUS02901,2024-08-20,Houston,TX,36-45,Male,Regular,Mobile App
CUS02902,2025-01-11,Seattle,WA,18-25,Female,Regular,Web
CUS02903,2024-11-01,San Jose,CA,36-45,Other,Premium,Web
CUS02904,2025-10-05,Houston,TX,26-35,Other,Premium,Mobile App
CUS02905,2026-01-24,Philadelphia,PA,26-35,Female,Premium,Web
CUS02906,2024-08-08,Seattle,WA,36-45,Female,Regular,Mobile App
CUS02907,2024-10-15,Chicago,IL,18-25,Female,Regular,Mobile App
CUS02908,2026-01-09,Chicago,IL,36-45,Female,Regular,Mobile App
CUS02909,2024-01-04,Houston,TX,36-45,Male,New,Mobile App
CUS02910,2025-03-27,Chicago,IL,46-55,Male,New,Mobile App
CUS02911,2025-12-13,Los Angeles,CA,46-55,Female,Regular,Mobile App
CUS02912,2024-08-05,Houston,TX,26-35,Male,Regular,Web
CUS02913,2024-02-22,Boston,MA,36-45,Female,Regular,Mobile App
CUS02914,2025-01-17,San Diego,CA,46-55,Male,Regular,Mobile App
CUS02915,2025-02-25,San Jose,CA,46-55,Female,Regular,Web
CUS02916,2025-05-11,Seattle,WA,26-35,Female,Premium,Mobile App
CUS02917,2024-09-11,Chicago,IL,56+,Male,Regular,Web
CUS02918,2024-05-06,Houston,TX,18-25,Male,Regular,Mobile App
CUS02919,2024-05-21,Dallas,TX,36-45,Female,Regular,Mobile App
CUS02920,2025-05-15,Houston,TX,46-55,Female,Regular,Mobile App
CUS02921,2024-09-26,Austin,TX,26-35,Female,Regular,Mobile App
CUS02922,2024-10-06,Boston,MA,56+,Male,Regular,Mobile App
CUS02923,2024-09-06,Chicago,IL,26-35,Male,Regular,Mobile App
CUS02924,2024-08-09,Chicago,IL,26-35,Male,New,Mobile App
CUS02925,2024-07-06,Dallas,TX,36-45,Female,Premium,Web
CUS02926,2024-07-22,New York,NY,36-45,Female,Regular,Mobile App
CUS02927,2026-03-10,San Jose,CA,26-35,Female,Regular,Web
CUS02928,2024-11-06,Boston,MA,26-35,Male,Premium,Mobile App
CUS02929,2025-06-07,San Jose,CA,26-35,Female,New,Mobile App
CUS02930,2025-09-15,San Jose,CA,18-25,Male,New,Web
CUS02931,2025-01-16,Chicago,IL,36-45,Female,Premium,Mobile App
CUS02932,2024-04-08,Houston,TX,26-35,Male,Premium,Web
CUS02933,2025-08-28,Boston,MA,36-45,Female,Regular,Mobile App
CUS02934,2024-03-27,Seattle,WA,36-45,Male,Premium,Mobile App
CUS02935,2024-11-23,Seattle,WA,56+,Male,Regular,Mobile App
CUS02936,2024-01-11,Chicago,IL,46-55,Female,Premium,Mobile App
CUS02937,2024-09-27,Austin,TX,18-25,Female,New,Mobile App
CUS02938,2024-09-17,Dallas,TX,26-35,Male,Regular,Mobile App
CUS02939,2026-02-06,Dallas,TX,46-55,Male,Regular,Mobile App
CUS02940,2025-07-04,Dallas,TX,56+,Other,Regular,Mobile App
CUS02941,2024-04-19,Phoenix,AZ,18-25,Male,Regular,Mobile App
CUS02942,2025-12-21,Seattle,WA,36-45,Other,Premium,Web
CUS02943,2024-10-11,Los Angeles,CA,36-45,Female,Regular,Mobile App
CUS02944,2025-05-29,New York,NY,56+,Male,Regular,Mobile App
CUS02945,2024-05-17,New York,NY,18-25,Female,Regular,Mobile App
CUS02946,2024-08-05,Chicago,IL,56+,Female,Regular,Mobile App
CUS02947,2025-08-13,San Jose,CA,56+,Male,Regular,Mobile App
CUS02948,2025-03-08,Phoenix,AZ,18-25,Female,Regular,Mobile App
CUS02949,2025-01-31,Chicago,IL,18-25,Male,New,Mobile App
CUS02950,2026-03-31,Austin,TX,18-25,Female,Premium,Mobile App
CUS02951,2025-08-23,Boston,MA,26-35,Male,Regular,Web
CUS02952,2025-06-14,Chicago,IL,56+,Male,Regular,Mobile App
CUS02953,2025-10-18,Los Angeles,CA,36-45,Male,Regular,Web
CUS02954,2024-11-25,Houston,TX,46-55,Male,Regular,Mobile App
CUS02955,2024-08-17,New York,NY,26-35,Female,Premium,Mobile App
CUS02956,2024-11-29,New York,NY,26-35,Male,Regular,Mobile App
CUS02957,2024-02-21,Chicago,IL,56+,Female,Premium,Mobile App
CUS02958,2024-07-19,Chicago,IL,56+,Male,Regular,Web
CUS02959,2024-07-15,Los Angeles,CA,26-35,Female,Regular,Web
CUS02960,2024-06-20,Houston,TX,26-35,Female,New,Mobile App
CUS02961,2024-11-27,New York,NY,36-45,Other,Premium,Mobile App
CUS02962,2025-09-15,Houston,TX,46-55,Male,Regular,Mobile App
CUS02963,2025-06-19,Austin,TX,26-35,Female,Regular,Web
CUS02964,2024-02-22,Philadelphia,PA,26-35,Female,Regular,Web
CUS02965,2024-08-08,Seattle,WA,46-55,Male,New,Web
CUS02966,2024-04-28,Philadelphia,PA,26-35,Male,Premium,Mobile App
CUS02967,2024-12-30,Seattle,WA,26-35,Female,Regular,Mobile App
CUS02968,2024-09-16,Chicago,IL,36-45,Male,Regular,Web
CUS02969,2024-11-19,Seattle,WA,26-35,Female,Regular,Web
CUS02970,2024-12-14,Los Angeles,CA,26-35,Male,Regular,Mobile App
CUS02971,2024-01-08,Phoenix,AZ,36-45,Male,Regular,Web
CUS02972,2024-03-12,Los Angeles,CA,36-45,Female,Premium,Mobile App
CUS02973,2025-07-05,Houston,TX,36-45,Male,Regular,Mobile App
CUS02974,2024-03-06,Dallas,TX,46-55,Female,Regular,Mobile App
CUS02975,2024-08-07,Austin,TX,26-35,Male,Premium,Mobile App
CUS02976,2025-07-30,San Diego,CA,26-35,Male,Regular,Mobile App
CUS02977,2024-07-10,Los Angeles,CA,26-35,Male,New,Mobile App
CUS02978,2025-01-02,Los Angeles,CA,26-35,Female,Regular,Mobile App
CUS02979,2024-12-31,San Diego,CA,36-45,Male,Regular,Mobile App
CUS02980,2025-09-23,San Diego,CA,36-45,Male,Regular,Mobile App
CUS02981,2025-05-18,Philadelphia,PA,18-25,Male,Regular,Web
CUS02982,2025-12-15,San Diego,CA,36-45,Female,Regular,Mobile App
CUS02983,2024-12-22,Austin,TX,46-55,Male,Premium,Web
CUS02984,2024-12-25,Philadelphia,PA,18-25,Female,Regular,Mobile App
CUS02985,2025-06-15,Philadelphia,PA,26-35,Female,New,Mobile App
CUS02986,2026-01-22,Austin,TX,18-25,Male,Regular,Mobile App
CUS02987,2026-03-31,Los Angeles,CA,46-55,Male,Premium,Web
CUS02988,2025-11-24,Philadelphia,PA,36-45,Male,Regular,Mobile App
CUS02989,2024-04-19,Philadelphia,PA,26-35,Male,Regular,Mobile App
CUS02990,2025-11-30,Austin,TX,26-35,Male,Regular,Mobile App
CUS02991,2025-08-02,Austin,TX,18-25,Female,Regular,Mobile App
CUS02992,2025-10-01,San Jose,CA,26-35,Female,Regular,Web
CUS02993,2026-03-26,Los Angeles,CA,26-35,Female,Premium,Web
CUS02994,2025-11-16,Houston,TX,36-45,Female,Premium,Mobile App
CUS02995,2025-04-14,Dallas,TX,26-35,Male,Regular,Mobile App
CUS02996,2024-06-12,San Diego,CA,26-35,Male,Regular,Mobile App
CUS02997,2025-03-31,Dallas,TX,26-35,Male,Premium,Mobile App
CUS02998,2025-01-18,Boston,MA,46-55,Female,Regular,Mobile App
CUS02999,2026-01-18,Phoenix,AZ,26-35,Male,Regular,Mobile App
CUS03000,2025-04-06,Houston,TX,56+,Male,Regular,Mobile App
CUS03001,2024-11-12,New York,NY,26-35,Female,Regular,Mobile App
CUS03002,2025-01-13,San Jose,CA,26-35,Male,Regular,Web
CUS03003,2026-02-14,Phoenix,AZ,18-25,Male,Premium,Mobile App
CUS03004,2024-10-24,Chicago,IL,18-25,Female,Regular,Mobile App
CUS03005,2026-02-15,Dallas,TX,18-25,Female,Regular,Web
CUS03006,2024-10-12,Los Angeles,CA,56+,Female,Regular,Web
CUS03007,2025-02-12,Houston,TX,36-45,Female,Premium,Web
CUS03008,2024-11-13,San Jose,CA,18-25,Male,New,Web
CUS03009,2025-09-30,Los Angeles,CA,26-35,Female,Regular,Mobile App
CUS03010,2026-03-16,Philadelphia,PA,18-25,Female,New,Mobile App
CUS03011,2024-01-23,San Jose,CA,26-35,Female,Premium,Mobile App
CUS03012,2024-12-28,Seattle,WA,26-35,Male,Regular,Mobile App
CUS03013,2024-05-02,Boston,MA,36-45,Female,Regular,Mobile App
CUS03014,2024-11-22,Austin,TX,36-45,Female,Regular,Mobile App
CUS03015,2026-02-08,New York,NY,26-35,Female,Regular,Mobile App
CUS03016,2025-01-23,Seattle,WA,46-55,Male,New,Mobile App
CUS03017,2024-11-01,San Jose,CA,36-45,Female,New,Web
CUS03018,2025-09-05,Dallas,TX,26-35,Male,Regular,Mobile App
CUS03019,2025-09-16,Seattle,WA,18-25,Female,New,Web
CUS03020,2026-02-01,Dallas,TX,18-25,Male,New,Mobile App
CUS03021,2025-07-06,San Jose,CA,26-35,Female,Premium,Mobile App
CUS03022,2026-03-31,San Jose,CA,36-45,Male,Regular,Mobile App
CUS03023,2025-06-26,Los Angeles,CA,26-35,Female,Regular,Mobile App
