fulfillment_id,transaction_id,est_delivery_min,real_delivery_min,late_minutes,late_status,accuracy_status,user_rating
FLV037129,TRD037129,89,81,0,Prompt,Accurate,4
FLV037130,TRD037130,33,30,0,Prompt,Accurate,5
FLV037131,TRD037131,70,69,0,Prompt,Accurate,5
FLV037132,TRD037132,50,53,3,Late,Accurate,4
FLV037133,TRD037133,33,35,2,Late,Accurate,4
FLV037134,TRD037134,48,51,3,Late,Accurate,5
FLV037135,TRD037135,44,47,3,Late,Accurate,4
FLV037136,TRD037136,44,70,26,Late,Accurate,4
FLV037137,TRD037137,60,54,0,Prompt,Accurate,5
FLV037138,TRD037138,77,75,0,Prompt,Accurate,5
FLV037139,TRD037139,56,53,0,Prompt,Accurate,5
FLV037140,TRD037140,51,44,0,Prompt,Accurate,3
FLV037141,TRD037141,47,43,0,Prompt,Incorrect,5
FLV037142,TRD037142,27,29,2,Late,Accurate,3
FLV037143,TRD037143,55,57,2,Late,Accurate,5
FLV037144,TRD037144,45,49,4,Late,Accurate,5
FLV037145,TRD037145,28,30,2,Late,Accurate,5
FLV037146,TRD037146,46,40,0,Prompt,Accurate,3
FLV037147,TRD037147,76,80,4,Late,Accurate,5
FLV037148,TRD037148,65,64,0,Prompt,Accurate,5
FLV037149,TRD037149,85,87,2,Late,Incomplete,5
FLV037150,TRD037150,46,37,0,Prompt,Accurate,5
FLV037151,TRD037151,41,31,0,Prompt,Accurate,4
FLV037152,TRD037152,27,57,30,Late,Accurate,4
FLV037153,TRD037153,40,35,0,Prompt,Accurate,5
FLV037154,TRD037154,30,26,0,Prompt,Accurate,4
FLV037155,TRD037155,27,67,40,Late,Accurate,2
FLV037156,TRD037156,30,29,0,Prompt,Accurate,3
FLV037157,TRD037157,63,54,0,Prompt,Accurate,4
FLV037158,TRD037158,44,45,1,Late,Accurate,4
FLV037159,TRD037159,38,44,6,Late,Accurate,2
FLV037160,TRD037160,43,41,0,Prompt,Incomplete,5
FLV037161,TRD037161,44,56,12,Late,Accurate,4
FLV037162,TRD037162,64,72,8,Late,Accurate,3
FLV037163,TRD037163,24,45,21,Late,Accurate,4
FLV037164,TRD037164,20,19,0,Prompt,Accurate,4
FLV037165,TRD037165,40,58,18,Late,Accurate,2
FLV037166,TRD037166,78,86,8,Late,Accurate,2
FLV037167,TRD037167,52,44,0,Prompt,Accurate,4
FLV037168,TRD037168,60,54,0,Prompt,Accurate,3
FLV037169,TRD037169,82,74,0,Prompt,Accurate,4
FLV037170,TRD037170,76,70,0,Prompt,Accurate,3
FLV037171,TRD037171,49,80,31,Late,Accurate,4
FLV037172,TRD037172,59,53,0,Prompt,Accurate,4
FLV037173,TRD037173,54,47,0,Prompt,Incorrect,3
FLV037174,TRD037174,38,30,0,Prompt,Incomplete,5
FLV037175,TRD037175,83,85,2,Late,Accurate,3
FLV037176,TRD037176,45,61,16,Late,Accurate,2
FLV037177,TRD037177,42,41,0,Prompt,Accurate,3
FLV037178,TRD037178,65,54,0,Prompt,Accurate,3
FLV037179,TRD037179,61,76,15,Late,Accurate,2
FLV037180,TRD037180,44,77,33,Late,Accurate,2
FLV037181,TRD037181,56,50,0,Prompt,Accurate,5
FLV037182,TRD037182,59,46,0,Prompt,Accurate,5
FLV037183,TRD037183,26,49,23,Late,Incorrect,2
FLV037184,TRD037184,35,30,0,Prompt,Accurate,5
FLV037185,TRD037185,44,68,24,Late,Accurate,2
FLV037186,TRD037186,58,50,0,Prompt,Accurate,5
FLV037187,TRD037187,57,45,0,Prompt,Accurate,4
FLV037188,TRD037188,52,68,16,Late,Accurate,2
FLV037189,TRD037189,38,46,8,Late,Accurate,4
FLV037190,TRD037190,59,58,0,Prompt,Accurate,3
FLV037191,TRD037191,64,68,4,Late,Accurate,3
FLV037192,TRD037192,36,51,15,Late,Incomplete,3
FLV037193,TRD037193,48,56,8,Late,Accurate,2
FLV037194,TRD037194,46,39,0,Prompt,Accurate,3
FLV037195,TRD037195,29,21,0,Prompt,Incomplete,5
FLV037196,TRD037196,35,49,14,Late,Accurate,2
FLV037197,TRD037197,59,52,0,Prompt,Accurate,4
FLV037198,TRD037198,49,62,13,Late,Accurate,2
FLV037199,TRD037199,33,33,0,Prompt,Accurate,4
FLV037200,TRD037200,53,49,0,Prompt,Accurate,4
FLV037201,TRD037201,53,54,1,Late,Accurate,2
FLV037202,TRD037202,77,83,6,Late,Accurate,5
FLV037203,TRD037203,66,67,1,Late,Accurate,5
FLV037204,TRD037204,52,41,0,Prompt,Accurate,5
FLV037205,TRD037205,37,30,0,Prompt,Accurate,5
FLV037206,TRD037206,44,44,0,Prompt,Accurate,5
FLV037207,TRD037207,47,56,9,Late,Accurate,5
FLV037208,TRD037208,37,50,13,Late,Accurate,4
FLV037209,TRD037209,61,58,0,Prompt,Accurate,5
FLV037210,TRD037210,46,51,5,Late,Accurate,5
FLV037211,TRD037211,50,46,0,Prompt,Accurate,5
FLV037212,TRD037212,48,55,7,Late,Accurate,3
FLV037213,TRD037213,53,51,0,Prompt,Accurate,4
FLV037214,TRD037214,32,30,0,Prompt,Accurate,4
FLV037215,TRD037215,21,24,3,Late,Incomplete,4
FLV037216,TRD037216,18,16,0,Prompt,Accurate,4
FLV037217,TRD037217,35,38,3,Late,Incomplete,3
FLV037218,TRD037218,34,36,2,Late,Accurate,4
FLV037219,TRD037219,22,58,36,Late,Accurate,2
FLV037220,TRD037220,43,39,0,Prompt,Accurate,3
FLV037221,TRD037221,28,22,0,Prompt,Accurate,2
FLV037222,TRD037222,46,78,32,Late,Accurate,2
FLV037223,TRD037223,47,55,8,Late,Accurate,4
FLV037224,TRD037224,29,27,0,Prompt,Accurate,4
FLV037225,TRD037225,36,37,1,Late,Accurate,4
FLV037226,TRD037226,50,46,0,Prompt,Accurate,1
FLV037227,TRD037227,15,27,12,Late,Accurate,2
FLV037228,TRD037228,44,43,0,Prompt,Incomplete,4
FLV037229,TRD037229,52,50,0,Prompt,Accurate,5
FLV037230,TRD037230,27,31,4,Late,Accurate,3
FLV037231,TRD037231,51,55,4,Late,Accurate,4
FLV037232,TRD037232,15,17,2,Late,Accurate,3
FLV037233,TRD037233,76,72,0,Prompt,Accurate,3
FLV037234,TRD037234,58,49,0,Prompt,Accurate,3
FLV037235,TRD037235,54,47,0,Prompt,Accurate,5
FLV037236,TRD037236,56,61,5,Late,Accurate,1
FLV037237,TRD037237,45,41,0,Prompt,Accurate,4
FLV037238,TRD037238,68,63,0,Prompt,Accurate,4
FLV037239,TRD037239,54,53,0,Prompt,Accurate,4
FLV037240,TRD037240,72,71,0,Prompt,Accurate,3
FLV037241,TRD037241,45,80,35,Late,Incomplete,2
FLV037242,TRD037242,34,25,0,Prompt,Accurate,3
FLV037243,TRD037243,32,31,0,Prompt,Accurate,5
FLV037244,TRD037244,80,82,2,Late,Accurate,3
FLV037245,TRD037245,59,80,21,Late,Accurate,3
FLV037246,TRD037246,34,47,13,Late,Incorrect,1
FLV037247,TRD037247,15,14,0,Prompt,Accurate,5
FLV037248,TRD037248,45,52,7,Late,Accurate,4
FLV037249,TRD037249,45,36,0,Prompt,Accurate,5
FLV037250,TRD037250,35,36,1,Late,Accurate,5
FLV037251,TRD037251,61,55,0,Prompt,Accurate,5
FLV037252,TRD037252,67,66,0,Prompt,Accurate,5
FLV037253,TRD037253,74,73,0,Prompt,Accurate,5
FLV037254,TRD037254,32,29,0,Prompt,Accurate,5
FLV037255,TRD037255,48,47,0,Prompt,Accurate,5
FLV037256,TRD037256,34,29,0,Prompt,Accurate,5
FLV037257,TRD037257,57,54,0,Prompt,Accurate,5
FLV037258,TRD037258,31,59,28,Late,Accurate,4
FLV037259,TRD037259,61,79,18,Late,Incomplete,4
FLV037260,TRD037260,34,43,9,Late,Accurate,4
FLV037261,TRD037261,33,35,2,Late,Accurate,5
FLV037262,TRD037262,50,48,0,Prompt,Incomplete,5
FLV037263,TRD037263,40,29,0,Prompt,Accurate,5
FLV037264,TRD037264,20,18,0,Prompt,Accurate,5
FLV037265,TRD037265,58,53,0,Prompt,Accurate,5
FLV037266,TRD037266,24,27,3,Late,Accurate,5
FLV037267,TRD037267,34,34,0,Prompt,Accurate,5
FLV037268,TRD037268,83,82,0,Prompt,Accurate,5
FLV037269,TRD037269,49,53,4,Late,Accurate,5
FLV037270,TRD037270,38,37,0,Prompt,Accurate,5
FLV037271,TRD037271,45,63,18,Late,Accurate,3
FLV037272,TRD037272,53,54,1,Late,Accurate,5
FLV037273,TRD037273,36,39,3,Late,Accurate,5
FLV037274,TRD037274,89,81,0,Prompt,Accurate,4
FLV037275,TRD037275,53,55,2,Late,Accurate,5
FLV037276,TRD037276,50,48,0,Prompt,Accurate,4
FLV037277,TRD037277,51,45,0,Prompt,Accurate,5
FLV037278,TRD037278,81,94,13,Late,Incomplete,1
FLV037279,TRD037279,51,39,0,Prompt,Accurate,4
FLV037280,TRD037280,39,41,2,Late,Accurate,4
FLV037281,TRD037281,58,54,0,Prompt,Accurate,4
FLV037282,TRD037282,39,30,0,Prompt,Accurate,5
FLV037283,TRD037283,20,19,0,Prompt,Accurate,4
FLV037284,TRD037284,38,33,0,Prompt,Accurate,4
FLV037285,TRD037285,32,32,0,Prompt,Accurate,4
FLV037286,TRD037286,40,33,0,Prompt,Accurate,4
FLV037287,TRD037287,50,52,2,Late,Accurate,4
FLV037288,TRD037288,17,15,0,Prompt,Accurate,4
FLV037289,TRD037289,55,57,2,Late,Accurate,5
FLV037290,TRD037290,47,50,3,Late,Accurate,5
FLV037291,TRD037291,30,29,0,Prompt,Accurate,5
FLV037292,TRD037292,54,57,3,Late,Accurate,4
FLV037293,TRD037293,42,33,0,Prompt,Accurate,5
FLV037294,TRD037294,74,64,0,Prompt,Accurate,4
FLV037295,TRD037295,59,58,0,Prompt,Accurate,5
FLV037296,TRD037296,37,35,0,Prompt,Accurate,5
FLV037297,TRD037297,44,40,0,Prompt,Accurate,4
FLV037298,TRD037298,19,84,65,Late,Accurate,2
FLV037299,TRD037299,17,16,0,Prompt,Accurate,4
FLV037300,TRD037300,21,35,14,Late,Incomplete,2
FLV037301,TRD037301,29,24,0,Prompt,Accurate,5
FLV037302,TRD037302,84,81,0,Prompt,Accurate,5
FLV037303,TRD037303,38,33,0,Prompt,Incomplete,4
FLV037304,TRD037304,49,45,0,Prompt,Accurate,4
FLV037305,TRD037305,53,72,19,Late,Accurate,3
FLV037306,TRD037306,44,35,0,Prompt,Accurate,4
FLV037307,TRD037307,63,57,0,Prompt,Accurate,5
FLV037308,TRD037308,80,72,0,Prompt,Accurate,4
FLV037309,TRD037309,47,61,14,Late,Incomplete,4
FLV037310,TRD037310,18,16,0,Prompt,Accurate,4
FLV037311,TRD037311,57,80,23,Late,Accurate,2
FLV037312,TRD037312,53,42,0,Prompt,Incorrect,4
FLV037313,TRD037313,48,43,0,Prompt,Accurate,5
FLV037314,TRD037314,44,49,5,Late,Accurate,5
FLV037315,TRD037315,16,18,2,Late,Accurate,4
FLV037316,TRD037316,15,40,25,Late,Accurate,3
FLV037317,TRD037317,57,58,1,Late,Accurate,4
FLV037318,TRD037318,27,21,0,Prompt,Accurate,4
FLV037319,TRD037319,40,39,0,Prompt,Accurate,4
FLV037320,TRD037320,44,45,1,Late,Accurate,5
FLV037321,TRD037321,64,52,0,Prompt,Accurate,5
FLV037322,TRD037322,46,101,55,Late,Accurate,3
FLV037323,TRD037323,45,43,0,Prompt,Accurate,4
FLV037324,TRD037324,64,87,23,Late,Accurate,2
FLV037325,TRD037325,28,27,0,Prompt,Accurate,3
FLV037326,TRD037326,50,45,0,Prompt,Accurate,5
FLV037327,TRD037327,64,50,0,Prompt,Accurate,3
FLV037328,TRD037328,23,40,17,Late,Accurate,4
FLV037329,TRD037329,56,53,0,Prompt,Accurate,5
FLV037330,TRD037330,30,21,0,Prompt,Accurate,5
FLV037331,TRD037331,23,21,0,Prompt,Accurate,4
FLV037332,TRD037332,24,49,25,Late,Accurate,3
FLV037333,TRD037333,50,51,1,Late,Accurate,5
FLV037334,TRD037334,50,64,14,Late,Accurate,4
FLV037335,TRD037335,39,42,3,Late,Accurate,4
FLV037336,TRD037336,21,30,9,Late,Accurate,4
FLV037337,TRD037337,60,91,31,Late,Accurate,3
FLV037338,TRD037338,33,31,0,Prompt,Accurate,3
FLV037339,TRD037339,54,55,1,Late,Accurate,4
FLV037340,TRD037340,34,34,0,Prompt,Accurate,5
FLV037341,TRD037341,57,49,0,Prompt,Accurate,4
FLV037342,TRD037342,44,60,16,Late,Accurate,2
FLV037343,TRD037343,47,39,0,Prompt,Incorrect,4
FLV037344,TRD037344,33,26,0,Prompt,Accurate,4
FLV037345,TRD037345,44,56,12,Late,Incomplete,3
FLV037346,TRD037346,17,43,26,Late,Accurate,3
FLV037347,TRD037347,38,25,0,Prompt,Accurate,4
FLV037348,TRD037348,35,32,0,Prompt,Accurate,5
FLV037349,TRD037349,34,35,1,Late,Accurate,5
FLV037350,TRD037350,71,65,0,Prompt,Accurate,4
FLV037351,TRD037351,57,52,0,Prompt,Accurate,4
FLV037352,TRD037352,27,34,7,Late,Accurate,4
FLV037353,TRD037353,21,10,0,Prompt,Accurate,5
FLV037354,TRD037354,36,37,1,Late,Accurate,4
FLV037355,TRD037355,86,87,1,Late,Accurate,4
FLV037356,TRD037356,87,90,3,Late,Accurate,5
FLV037357,TRD037357,51,45,0,Prompt,Accurate,3
FLV037358,TRD037358,36,32,0,Prompt,Incorrect,4
FLV037359,TRD037359,64,60,0,Prompt,Accurate,4
FLV037360,TRD037360,52,50,0,Prompt,Accurate,5
FLV037361,TRD037361,55,61,6,Late,Accurate,5
FLV037362,TRD037362,39,66,27,Late,Accurate,4
FLV037363,TRD037363,58,57,0,Prompt,Accurate,5
FLV037364,TRD037364,77,80,3,Late,Accurate,5
FLV037365,TRD037365,45,41,0,Prompt,Incorrect,5
FLV037366,TRD037366,17,23,6,Late,Accurate,5
FLV037367,TRD037367,42,41,0,Prompt,Accurate,4
FLV037368,TRD037368,38,39,1,Late,Incomplete,3
FLV037369,TRD037369,43,44,1,Late,Accurate,5
FLV037370,TRD037370,58,57,0,Prompt,Accurate,5
FLV037371,TRD037371,45,44,0,Prompt,Accurate,5
FLV037372,TRD037372,55,72,17,Late,Accurate,4
FLV037373,TRD037373,47,44,0,Prompt,Accurate,5
FLV037374,TRD037374,29,29,0,Prompt,Accurate,5
FLV037375,TRD037375,52,54,2,Late,Accurate,5
FLV037376,TRD037376,27,28,1,Late,Accurate,5
FLV037377,TRD037377,35,28,0,Prompt,Accurate,5
FLV037378,TRD037378,22,20,0,Prompt,Accurate,5
FLV037379,TRD037379,43,46,3,Late,Accurate,5
FLV037380,TRD037380,81,79,0,Prompt,Accurate,5
FLV037381,TRD037381,46,53,7,Late,Accurate,4
FLV037382,TRD037382,27,20,0,Prompt,Accurate,4
FLV037383,TRD037383,37,35,0,Prompt,Accurate,5
FLV037384,TRD037384,42,47,5,Late,Accurate,2
FLV037385,TRD037385,49,39,0,Prompt,Accurate,4
FLV037386,TRD037386,37,37,0,Prompt,Accurate,5
FLV037387,TRD037387,43,43,0,Prompt,Accurate,4
FLV037388,TRD037388,70,64,0,Prompt,Accurate,5
FLV037389,TRD037389,31,26,0,Prompt,Accurate,4
FLV037390,TRD037390,42,38,0,Prompt,Accurate,5
FLV037391,TRD037391,29,59,30,Late,Incorrect,3
FLV037392,TRD037392,33,53,20,Late,Accurate,3
FLV037393,TRD037393,38,40,2,Late,Accurate,5
FLV037394,TRD037394,50,52,2,Late,Accurate,5
FLV037395,TRD037395,48,41,0,Prompt,Accurate,3
FLV037396,TRD037396,78,72,0,Prompt,Accurate,4
FLV037397,TRD037397,37,58,21,Late,Accurate,3
FLV037398,TRD037398,51,50,0,Prompt,Accurate,4
FLV037399,TRD037399,29,28,0,Prompt,Accurate,5
FLV037400,TRD037400,33,55,22,Late,Accurate,2
FLV037401,TRD037401,46,48,2,Late,Accurate,5
FLV037402,TRD037402,87,75,0,Prompt,Accurate,5
FLV037403,TRD037403,38,38,0,Prompt,Accurate,5
FLV037404,TRD037404,54,70,16,Late,Accurate,3
FLV037405,TRD037405,59,51,0,Prompt,Accurate,4
FLV037406,TRD037406,58,99,41,Late,Accurate,1
FLV037407,TRD037407,35,30,0,Prompt,Accurate,3
FLV037408,TRD037408,46,48,2,Late,Accurate,5
FLV037409,TRD037409,43,50,7,Late,Accurate,3
FLV037410,TRD037410,41,35,0,Prompt,Accurate,2
FLV037411,TRD037411,59,52,0,Prompt,Accurate,3
FLV037412,TRD037412,57,50,0,Prompt,Accurate,2
FLV037413,TRD037413,74,74,0,Prompt,Accurate,3
FLV037414,TRD037414,48,42,0,Prompt,Accurate,2
FLV037415,TRD037415,38,37,0,Prompt,Accurate,3
FLV037416,TRD037416,29,34,5,Late,Accurate,3
FLV037417,TRD037417,37,63,26,Late,Incomplete,1
FLV037418,TRD037418,31,22,0,Prompt,Accurate,3
FLV037419,TRD037419,58,60,2,Late,Accurate,3
FLV037420,TRD037420,47,48,1,Late,Accurate,4
FLV037421,TRD037421,47,110,63,Late,Accurate,2
FLV037422,TRD037422,33,23,0,Prompt,Accurate,3
FLV037423,TRD037423,55,57,2,Late,Incomplete,3
FLV037424,TRD037424,50,53,3,Late,Accurate,3
FLV037425,TRD037425,19,10,0,Prompt,Accurate,4
FLV037426,TRD037426,37,70,33,Late,Accurate,4
FLV037427,TRD037427,34,28,0,Prompt,Accurate,5
FLV037428,TRD037428,54,49,0,Prompt,Accurate,5
FLV037429,TRD037429,40,46,6,Late,Accurate,5
FLV037430,TRD037430,32,29,0,Prompt,Accurate,5
FLV037431,TRD037431,37,41,4,Late,Accurate,5
FLV037432,TRD037432,25,19,0,Prompt,Accurate,5
FLV037433,TRD037433,20,17,0,Prompt,Accurate,5
FLV037434,TRD037434,34,29,0,Prompt,Accurate,5
FLV037435,TRD037435,24,36,12,Late,Accurate,3
FLV037436,TRD037436,60,71,11,Late,Accurate,3
FLV037437,TRD037437,40,45,5,Late,Accurate,5
FLV037438,TRD037438,86,103,17,Late,Accurate,3
FLV037439,TRD037439,49,83,34,Late,Accurate,5
FLV037440,TRD037440,75,91,16,Late,Accurate,3
FLV037441,TRD037441,68,70,2,Late,Accurate,5
FLV037442,TRD037442,51,56,5,Late,Accurate,4
FLV037443,TRD037443,28,31,3,Late,Incomplete,5
FLV037444,TRD037444,24,40,16,Late,Accurate,3
FLV037445,TRD037445,50,100,50,Late,Accurate,3
FLV037446,TRD037446,33,28,0,Prompt,Incorrect,5
FLV037447,TRD037447,42,50,8,Late,Accurate,5
FLV037448,TRD037448,43,42,0,Prompt,Incomplete,5
FLV037449,TRD037449,18,15,0,Prompt,Accurate,5
FLV037450,TRD037450,34,35,1,Late,Accurate,5
FLV037451,TRD037451,69,65,0,Prompt,Accurate,5
FLV037452,TRD037452,52,53,1,Late,Accurate,5
FLV037453,TRD037453,77,70,0,Prompt,Accurate,5
FLV037454,TRD037454,55,61,6,Late,Accurate,5
FLV037455,TRD037455,50,44,0,Prompt,Accurate,5
FLV037456,TRD037456,54,76,22,Late,Accurate,1
FLV037457,TRD037457,47,45,0,Prompt,Accurate,4
FLV037458,TRD037458,25,22,0,Prompt,Incomplete,4
FLV037459,TRD037459,41,54,13,Late,Accurate,2
FLV037460,TRD037460,47,50,3,Late,Accurate,3
FLV037461,TRD037461,44,42,0,Prompt,Incorrect,3
FLV037462,TRD037462,38,32,0,Prompt,Accurate,3
FLV037463,TRD037463,83,86,3,Late,Accurate,5
FLV037464,TRD037464,59,52,0,Prompt,Accurate,4
FLV037465,TRD037465,87,80,0,Prompt,Accurate,3
FLV037466,TRD037466,48,65,17,Late,Incomplete,3
FLV037467,TRD037467,29,28,0,Prompt,Accurate,4
FLV037468,TRD037468,46,60,14,Late,Accurate,1
FLV037469,TRD037469,27,59,32,Late,Accurate,2
FLV037470,TRD037470,24,20,0,Prompt,Accurate,5
FLV037471,TRD037471,56,57,1,Late,Accurate,5
FLV037472,TRD037472,41,31,0,Prompt,Accurate,5
FLV037473,TRD037473,50,44,0,Prompt,Accurate,5
FLV037474,TRD037474,59,57,0,Prompt,Accurate,5
FLV037475,TRD037475,55,46,0,Prompt,Accurate,5
FLV037476,TRD037476,28,16,0,Prompt,Accurate,5
FLV037477,TRD037477,31,36,5,Late,Accurate,5
FLV037478,TRD037478,51,43,0,Prompt,Accurate,5
FLV037479,TRD037479,31,25,0,Prompt,Accurate,5
FLV037480,TRD037480,25,36,11,Late,Accurate,4
FLV037481,TRD037481,42,29,0,Prompt,Accurate,4
FLV037482,TRD037482,42,46,4,Late,Accurate,5
FLV037483,TRD037483,27,54,27,Late,Accurate,4
FLV037484,TRD037484,69,62,0,Prompt,Incomplete,5
FLV037485,TRD037485,25,67,42,Late,Incomplete,4
FLV037486,TRD037486,49,59,10,Late,Accurate,3
FLV037487,TRD037487,44,67,23,Late,Accurate,1
FLV037488,TRD037488,65,58,0,Prompt,Accurate,4
FLV037489,TRD037489,33,37,4,Late,Accurate,4
FLV037490,TRD037490,65,60,0,Prompt,Accurate,4
FLV037491,TRD037491,37,35,0,Prompt,Accurate,4
FLV037492,TRD037492,30,48,18,Late,Incomplete,2
FLV037493,TRD037493,44,45,1,Late,Accurate,3
FLV037494,TRD037494,61,59,0,Prompt,Accurate,4
FLV037495,TRD037495,56,51,0,Prompt,Accurate,4
FLV037496,TRD037496,82,84,2,Late,Accurate,3
FLV037497,TRD037497,15,12,0,Prompt,Accurate,3
FLV037498,TRD037498,37,32,0,Prompt,Accurate,4
FLV037499,TRD037499,30,30,0,Prompt,Accurate,4
FLV037500,TRD037500,63,77,14,Late,Accurate,1
FLV037501,TRD037501,38,98,60,Late,Accurate,3
FLV037502,TRD037502,75,74,0,Prompt,Accurate,4
FLV037503,TRD037503,39,32,0,Prompt,Accurate,4
FLV037504,TRD037504,40,34,0,Prompt,Accurate,4
FLV037505,TRD037505,56,45,0,Prompt,Accurate,3
FLV037506,TRD037506,42,42,0,Prompt,Accurate,5
FLV037507,TRD037507,15,10,0,Prompt,Accurate,4
FLV037508,TRD037508,45,47,2,Late,Accurate,5
FLV037509,TRD037509,62,60,0,Prompt,Incorrect,4
FLV037510,TRD037510,62,65,3,Late,Accurate,5
FLV037511,TRD037511,55,91,36,Late,Accurate,4
FLV037512,TRD037512,34,30,0,Prompt,Accurate,4
FLV037513,TRD037513,53,75,22,Late,Accurate,3
FLV037514,TRD037514,61,58,0,Prompt,Accurate,5
FLV037515,TRD037515,50,46,0,Prompt,Accurate,5
FLV037516,TRD037516,90,101,11,Late,Accurate,5
FLV037517,TRD037517,43,44,1,Late,Accurate,4
FLV037518,TRD037518,36,33,0,Prompt,Accurate,5
FLV037519,TRD037519,65,96,31,Late,Accurate,4
FLV037520,TRD037520,22,21,0,Prompt,Accurate,5
FLV037521,TRD037521,42,43,1,Late,Accurate,5
FLV037522,TRD037522,39,68,29,Late,Accurate,4
FLV037523,TRD037523,44,79,35,Late,Incomplete,3
FLV037524,TRD037524,44,39,0,Prompt,Accurate,4
FLV037525,TRD037525,36,42,6,Late,Accurate,5
FLV037526,TRD037526,51,59,8,Late,Accurate,2
FLV037527,TRD037527,43,42,0,Prompt,Accurate,5
FLV037528,TRD037528,21,20,0,Prompt,Accurate,5
FLV037529,TRD037529,86,74,0,Prompt,Accurate,5
FLV037530,TRD037530,39,42,3,Late,Accurate,5
FLV037531,TRD037531,66,68,2,Late,Accurate,5
FLV037532,TRD037532,48,41,0,Prompt,Accurate,4
FLV037533,TRD037533,53,46,0,Prompt,Accurate,4
FLV037534,TRD037534,58,48,0,Prompt,Accurate,5
FLV037535,TRD037535,25,16,0,Prompt,Accurate,5
FLV037536,TRD037536,39,30,0,Prompt,Accurate,5
FLV037537,TRD037537,34,34,0,Prompt,Accurate,4
FLV037538,TRD037538,43,69,26,Late,Accurate,2
FLV037539,TRD037539,17,15,0,Prompt,Accurate,5
FLV037540,TRD037540,24,27,3,Late,Accurate,5
FLV037541,TRD037541,50,50,0,Prompt,Accurate,4
FLV037542,TRD037542,56,51,0,Prompt,Accurate,5
FLV037543,TRD037543,36,32,0,Prompt,Accurate,5
FLV037544,TRD037544,53,65,12,Late,Incomplete,2
FLV037545,TRD037545,59,59,0,Prompt,Accurate,3
FLV037546,TRD037546,40,35,0,Prompt,Accurate,5
FLV037547,TRD037547,88,85,0,Prompt,Accurate,4
FLV037548,TRD037548,24,25,1,Late,Accurate,4
FLV037549,TRD037549,43,52,9,Late,Accurate,3
FLV037550,TRD037550,89,95,6,Late,Accurate,5
FLV037551,TRD037551,25,25,0,Prompt,Accurate,5
FLV037552,TRD037552,35,38,3,Late,Accurate,4
FLV037553,TRD037553,52,84,32,Late,Incorrect,4
FLV037554,TRD037554,58,44,0,Prompt,Accurate,4
FLV037555,TRD037555,39,40,1,Late,Accurate,4
FLV037556,TRD037556,90,84,0,Prompt,Accurate,4
FLV037557,TRD037557,36,34,0,Prompt,Accurate,3
FLV037558,TRD037558,57,52,0,Prompt,Accurate,5
FLV037559,TRD037559,54,52,0,Prompt,Incomplete,4
FLV037560,TRD037560,57,53,0,Prompt,Accurate,4
FLV037561,TRD037561,33,67,34,Late,Accurate,2
FLV037562,TRD037562,94,84,0,Prompt,Accurate,3
FLV037563,TRD037563,58,55,0,Prompt,Accurate,5
FLV037564,TRD037564,54,86,32,Late,Accurate,2
FLV037565,TRD037565,71,80,9,Late,Accurate,2
FLV037566,TRD037566,48,61,13,Late,Accurate,1
FLV037567,TRD037567,22,18,0,Prompt,Accurate,4
FLV037568,TRD037568,35,25,0,Prompt,Accurate,4
FLV037569,TRD037569,51,65,14,Late,Accurate,3
FLV037570,TRD037570,19,16,0,Prompt,Accurate,4
FLV037571,TRD037571,46,64,18,Late,Incorrect,3
FLV037572,TRD037572,53,47,0,Prompt,Accurate,4
FLV037573,TRD037573,60,52,0,Prompt,Incomplete,4
FLV037574,TRD037574,60,46,0,Prompt,Accurate,5
FLV037575,TRD037575,16,13,0,Prompt,Accurate,4
FLV037576,TRD037576,65,87,22,Late,Incomplete,2
FLV037577,TRD037577,44,45,1,Late,Accurate,5
FLV037578,TRD037578,18,36,18,Late,Accurate,2
FLV037579,TRD037579,23,18,0,Prompt,Accurate,4
FLV037580,TRD037580,55,48,0,Prompt,Incorrect,5
FLV037581,TRD037581,31,63,32,Late,Accurate,2
FLV037582,TRD037582,52,48,0,Prompt,Accurate,4
FLV037583,TRD037583,34,33,0,Prompt,Accurate,4
FLV037584,TRD037584,26,25,0,Prompt,Accurate,5
FLV037585,TRD037585,44,41,0,Prompt,Accurate,4
FLV037586,TRD037586,56,59,3,Late,Accurate,4
FLV037587,TRD037587,31,36,5,Late,Accurate,4
FLV037588,TRD037588,35,26,0,Prompt,Accurate,4
FLV037589,TRD037589,29,19,0,Prompt,Accurate,4
FLV037590,TRD037590,59,56,0,Prompt,Accurate,4
FLV037591,TRD037591,43,51,8,Late,Accurate,4
FLV037592,TRD037592,55,48,0,Prompt,Accurate,5
FLV037593,TRD037593,74,74,0,Prompt,Accurate,5
FLV037594,TRD037594,48,43,0,Prompt,Accurate,5
FLV037595,TRD037595,57,59,2,Late,Accurate,5
FLV037596,TRD037596,70,80,10,Late,Accurate,5
FLV037597,TRD037597,45,65,20,Late,Accurate,4
FLV037598,TRD037598,57,53,0,Prompt,Accurate,5
FLV037599,TRD037599,59,58,0,Prompt,Accurate,5
FLV037600,TRD037600,52,41,0,Prompt,Accurate,5
FLV037601,TRD037601,50,50,0,Prompt,Accurate,5
FLV037602,TRD037602,24,41,17,Late,Accurate,4
FLV037603,TRD037603,20,25,5,Late,Accurate,4
FLV037604,TRD037604,40,37,0,Prompt,Accurate,5
FLV037605,TRD037605,76,81,5,Late,Accurate,3
