delivery_id,order_id,promised_time_min,actual_time_min,delay_minutes,delivery_status,order_accuracy,customer_rating
DLV046930,ORD046930,65,65,0,On-Time,Correct,4
DLV046931,ORD046931,60,60,0,On-Time,Correct,4
DLV046932,ORD046932,26,21,0,On-Time,Correct,5
DLV046933,ORD046933,60,60,0,On-Time,Correct,4
DLV046934,ORD046934,38,57,19,Delayed,Correct,4
DLV046935,ORD046935,43,75,32,Delayed,Correct,3
DLV046936,ORD046936,49,44,0,On-Time,Correct,5
DLV046937,ORD046937,60,70,10,Delayed,Correct,3
DLV046938,ORD046938,47,44,0,On-Time,Correct,5
DLV046939,ORD046939,39,39,0,On-Time,Correct,5
DLV046940,ORD046940,40,56,16,Delayed,Correct,3
DLV046941,ORD046941,46,59,13,Delayed,Partial,3
DLV046942,ORD046942,51,49,0,On-Time,Correct,4
DLV046943,ORD046943,65,65,0,On-Time,Correct,5
DLV046944,ORD046944,58,56,0,On-Time,Correct,5
DLV046945,ORD046945,49,49,0,On-Time,Correct,5
DLV046946,ORD046946,59,57,0,On-Time,Correct,4
DLV046947,ORD046947,59,57,0,On-Time,Correct,5
DLV046948,ORD046948,48,47,0,On-Time,Correct,5
DLV046949,ORD046949,78,76,0,On-Time,Correct,5
DLV046950,ORD046950,35,31,0,On-Time,Partial,5
DLV046951,ORD046951,61,96,35,Delayed,Correct,4
DLV046952,ORD046952,33,43,10,Delayed,Wrong,3
DLV046953,ORD046953,44,41,0,On-Time,Correct,5
DLV046954,ORD046954,54,81,27,Delayed,Correct,4
DLV046955,ORD046955,48,76,28,Delayed,Correct,3
DLV046956,ORD046956,49,44,0,On-Time,Correct,5
DLV046957,ORD046957,53,70,17,Delayed,Partial,4
DLV046958,ORD046958,57,54,0,On-Time,Correct,5
DLV046959,ORD046959,30,25,0,On-Time,Correct,5
DLV046960,ORD046960,90,89,0,On-Time,Correct,4
DLV046961,ORD046961,40,36,0,On-Time,Correct,5
DLV046962,ORD046962,48,70,22,Delayed,Correct,4
DLV046963,ORD046963,55,54,0,On-Time,Correct,5
DLV046964,ORD046964,73,68,0,On-Time,Correct,5
DLV046965,ORD046965,22,20,0,On-Time,Correct,4
DLV046966,ORD046966,45,98,53,Delayed,Correct,3
DLV046967,ORD046967,60,58,0,On-Time,Correct,5
DLV046968,ORD046968,15,26,11,Delayed,Correct,3
DLV046969,ORD046969,81,106,25,Delayed,Correct,4
DLV046970,ORD046970,45,76,31,Delayed,Correct,5
DLV046971,ORD046971,17,14,0,On-Time,Correct,5
DLV046972,ORD046972,28,24,0,On-Time,Correct,5
DLV046973,ORD046973,37,47,10,Delayed,Correct,3
DLV046974,ORD046974,70,84,14,Delayed,Correct,4
DLV046975,ORD046975,34,30,0,On-Time,Correct,5
DLV046976,ORD046976,90,89,0,On-Time,Correct,5
DLV046977,ORD046977,30,30,0,On-Time,Correct,5
DLV046978,ORD046978,43,52,9,Delayed,Correct,3
DLV046979,ORD046979,27,25,0,On-Time,Correct,5
DLV046980,ORD046980,51,86,35,Delayed,Correct,4
DLV046981,ORD046981,36,36,0,On-Time,Correct,5
DLV046982,ORD046982,32,45,13,Delayed,Correct,3
DLV046983,ORD046983,50,58,8,Delayed,Correct,2
DLV046984,ORD046984,42,41,0,On-Time,Correct,4
DLV046985,ORD046985,44,54,10,Delayed,Correct,4
DLV046986,ORD046986,34,68,34,Delayed,Correct,3
DLV046987,ORD046987,53,52,0,On-Time,Correct,4
DLV046988,ORD046988,88,83,0,On-Time,Correct,5
DLV046989,ORD046989,46,43,0,On-Time,Correct,5
DLV046990,ORD046990,50,62,12,Delayed,Correct,3
DLV046991,ORD046991,82,101,19,Delayed,Correct,2
DLV046992,ORD046992,52,47,0,On-Time,Correct,4
DLV046993,ORD046993,58,96,38,Delayed,Correct,2
DLV046994,ORD046994,16,14,0,On-Time,Correct,5
DLV046995,ORD046995,52,110,58,Delayed,Correct,3
DLV046996,ORD046996,64,60,0,On-Time,Correct,5
DLV046997,ORD046997,30,39,9,Delayed,Correct,2
DLV046998,ORD046998,51,47,0,On-Time,Correct,3
DLV046999,ORD046999,45,40,0,On-Time,Correct,5
DLV047000,ORD047000,76,74,0,On-Time,Correct,5
DLV047001,ORD047001,78,74,0,On-Time,Correct,5
DLV047002,ORD047002,66,63,0,On-Time,Correct,4
DLV047003,ORD047003,17,13,0,On-Time,Partial,4
DLV047004,ORD047004,46,121,75,Delayed,Correct,3
DLV047005,ORD047005,49,45,0,On-Time,Correct,4
DLV047006,ORD047006,30,29,0,On-Time,Correct,5
DLV047007,ORD047007,48,64,16,Delayed,Correct,3
DLV047008,ORD047008,58,55,0,On-Time,Partial,5
DLV047009,ORD047009,42,38,0,On-Time,Partial,5
DLV047010,ORD047010,42,78,36,Delayed,Correct,3
DLV047011,ORD047011,48,85,37,Delayed,Partial,3
DLV047012,ORD047012,79,77,0,On-Time,Correct,5
DLV047013,ORD047013,82,82,0,On-Time,Correct,4
DLV047014,ORD047014,41,52,11,Delayed,Correct,3
DLV047015,ORD047015,50,45,0,On-Time,Correct,5
DLV047016,ORD047016,30,30,0,On-Time,Correct,5
DLV047017,ORD047017,25,23,0,On-Time,Correct,5
DLV047018,ORD047018,30,46,16,Delayed,Correct,3
DLV047019,ORD047019,35,35,0,On-Time,Partial,5
DLV047020,ORD047020,30,80,50,Delayed,Correct,2
DLV047021,ORD047021,36,32,0,On-Time,Correct,4
DLV047022,ORD047022,50,46,0,On-Time,Correct,5
DLV047023,ORD047023,40,37,0,On-Time,Correct,5
DLV047024,ORD047024,42,42,0,On-Time,Correct,5
DLV047025,ORD047025,50,48,0,On-Time,Correct,3
DLV047026,ORD047026,68,82,14,Delayed,Correct,2
DLV047027,ORD047027,37,48,11,Delayed,Correct,2
DLV047028,ORD047028,56,72,16,Delayed,Correct,2
DLV047029,ORD047029,59,59,0,On-Time,Correct,4
DLV047030,ORD047030,24,21,0,On-Time,Correct,4
DLV047031,ORD047031,56,69,13,Delayed,Correct,1
DLV047032,ORD047032,55,52,0,On-Time,Correct,4
DLV047033,ORD047033,30,47,17,Delayed,Correct,1
DLV047034,ORD047034,34,44,10,Delayed,Correct,1
DLV047035,ORD047035,46,68,22,Delayed,Correct,2
DLV047036,ORD047036,42,41,0,On-Time,Partial,4
DLV047037,ORD047037,52,52,0,On-Time,Correct,4
DLV047038,ORD047038,45,43,0,On-Time,Correct,3
DLV047039,ORD047039,15,11,0,On-Time,Correct,3
DLV047040,ORD047040,52,48,0,On-Time,Correct,3
DLV047041,ORD047041,44,53,9,Delayed,Correct,2
DLV047042,ORD047042,41,36,0,On-Time,Correct,4
DLV047043,ORD047043,80,92,12,Delayed,Correct,1
DLV047044,ORD047044,32,28,0,On-Time,Correct,5
DLV047045,ORD047045,26,22,0,On-Time,Correct,5
DLV047046,ORD047046,34,30,0,On-Time,Correct,5
DLV047047,ORD047047,21,18,0,On-Time,Partial,5
DLV047048,ORD047048,42,40,0,On-Time,Correct,4
DLV047049,ORD047049,82,88,6,Delayed,Correct,4
DLV047050,ORD047050,27,26,0,On-Time,Correct,5
DLV047051,ORD047051,48,45,0,On-Time,Correct,5
DLV047052,ORD047052,31,26,0,On-Time,Correct,5
DLV047053,ORD047053,24,33,9,Delayed,Correct,4
DLV047054,ORD047054,43,38,0,On-Time,Correct,5
DLV047055,ORD047055,51,58,7,Delayed,Correct,3
DLV047056,ORD047056,38,38,0,On-Time,Correct,5
DLV047057,ORD047057,43,38,0,On-Time,Correct,5
DLV047058,ORD047058,24,22,0,On-Time,Correct,5
DLV047059,ORD047059,90,88,0,On-Time,Partial,5
DLV047060,ORD047060,45,41,0,On-Time,Correct,5
DLV047061,ORD047061,49,46,0,On-Time,Correct,5
DLV047062,ORD047062,39,35,0,On-Time,Correct,5
DLV047063,ORD047063,35,30,0,On-Time,Correct,4
DLV047064,ORD047064,16,11,0,On-Time,Correct,5
DLV047065,ORD047065,53,50,0,On-Time,Correct,5
DLV047066,ORD047066,81,77,0,On-Time,Correct,5
DLV047067,ORD047067,44,63,19,Delayed,Correct,3
DLV047068,ORD047068,20,16,0,On-Time,Correct,5
DLV047069,ORD047069,70,88,18,Delayed,Correct,4
DLV047070,ORD047070,34,39,5,Delayed,Correct,4
DLV047071,ORD047071,68,67,0,On-Time,Correct,4
DLV047072,ORD047072,60,59,0,On-Time,Correct,5
DLV047073,ORD047073,55,65,10,Delayed,Correct,4
DLV047074,ORD047074,30,28,0,On-Time,Correct,5
DLV047075,ORD047075,42,42,0,On-Time,Correct,5
DLV047076,ORD047076,35,33,0,On-Time,Correct,5
DLV047077,ORD047077,39,57,18,Delayed,Correct,4
DLV047078,ORD047078,24,19,0,On-Time,Correct,5
DLV047079,ORD047079,25,21,0,On-Time,Correct,3
DLV047080,ORD047080,21,21,0,On-Time,Correct,2
DLV047081,ORD047081,44,39,0,On-Time,Correct,3
DLV047082,ORD047082,48,44,0,On-Time,Correct,3
DLV047083,ORD047083,36,31,0,On-Time,Correct,3
DLV047084,ORD047084,29,28,0,On-Time,Correct,3
DLV047085,ORD047085,34,33,0,On-Time,Correct,3
DLV047086,ORD047086,55,51,0,On-Time,Correct,5
DLV047087,ORD047087,18,16,0,On-Time,Correct,5
DLV047088,ORD047088,28,24,0,On-Time,Correct,5
DLV047089,ORD047089,51,48,0,On-Time,Partial,5
DLV047090,ORD047090,49,46,0,On-Time,Correct,5
DLV047091,ORD047091,36,32,0,On-Time,Correct,5
DLV047092,ORD047092,41,38,0,On-Time,Correct,5
DLV047093,ORD047093,26,24,0,On-Time,Correct,5
DLV047094,ORD047094,32,29,0,On-Time,Correct,5
DLV047095,ORD047095,28,23,0,On-Time,Correct,5
DLV047096,ORD047096,17,17,0,On-Time,Correct,5
DLV047097,ORD047097,50,49,0,On-Time,Correct,5
DLV047098,ORD047098,55,68,13,Delayed,Correct,4
DLV047099,ORD047099,74,70,0,On-Time,Correct,5
DLV047100,ORD047100,49,45,0,On-Time,Correct,5
DLV047101,ORD047101,19,15,0,On-Time,Correct,5
DLV047102,ORD047102,47,43,0,On-Time,Correct,5
DLV047103,ORD047103,20,18,0,On-Time,Correct,3
DLV047104,ORD047104,26,26,0,On-Time,Correct,4
DLV047105,ORD047105,59,54,0,On-Time,Correct,1
DLV047106,ORD047106,52,65,13,Delayed,Partial,2
DLV047107,ORD047107,36,33,0,On-Time,Correct,3
DLV047108,ORD047108,47,59,12,Delayed,Correct,2
DLV047109,ORD047109,41,101,60,Delayed,Correct,1
DLV047110,ORD047110,79,76,0,On-Time,Correct,4
DLV047111,ORD047111,50,49,0,On-Time,Correct,5
DLV047112,ORD047112,58,58,0,On-Time,Correct,4
DLV047113,ORD047113,39,35,0,On-Time,Correct,3
DLV047114,ORD047114,74,71,0,On-Time,Correct,5
DLV047115,ORD047115,59,74,15,Delayed,Correct,3
DLV047116,ORD047116,58,103,45,Delayed,Correct,4
DLV047117,ORD047117,43,41,0,On-Time,Partial,4
DLV047118,ORD047118,34,33,0,On-Time,Correct,5
DLV047119,ORD047119,40,35,0,On-Time,Correct,5
DLV047120,ORD047120,81,79,0,On-Time,Correct,5
DLV047121,ORD047121,44,54,10,Delayed,Correct,4
DLV047122,ORD047122,44,41,0,On-Time,Correct,5
DLV047123,ORD047123,33,29,0,On-Time,Correct,5
DLV047124,ORD047124,47,47,0,On-Time,Correct,5
DLV047125,ORD047125,41,41,0,On-Time,Correct,5
DLV047126,ORD047126,59,83,24,Delayed,Correct,3
DLV047127,ORD047127,44,58,14,Delayed,Correct,4
DLV047128,ORD047128,17,14,0,On-Time,Correct,5
DLV047129,ORD047129,75,73,0,On-Time,Correct,5
DLV047130,ORD047130,60,56,0,On-Time,Correct,5
DLV047131,ORD047131,36,34,0,On-Time,Correct,5
DLV047132,ORD047132,76,74,0,On-Time,Correct,5
DLV047133,ORD047133,35,33,0,On-Time,Correct,5
DLV047134,ORD047134,43,43,0,On-Time,Correct,5
DLV047135,ORD047135,48,45,0,On-Time,Correct,4
DLV047136,ORD047136,39,55,16,Delayed,Correct,3
DLV047137,ORD047137,27,23,0,On-Time,Partial,5
DLV047138,ORD047138,57,54,0,On-Time,Correct,5
DLV047139,ORD047139,44,67,23,Delayed,Correct,4
DLV047140,ORD047140,56,78,22,Delayed,Correct,4
DLV047141,ORD047141,32,29,0,On-Time,Correct,5
DLV047142,ORD047142,51,47,0,On-Time,Correct,5
DLV047143,ORD047143,63,62,0,On-Time,Correct,5
DLV047144,ORD047144,30,25,0,On-Time,Correct,5
DLV047145,ORD047145,51,49,0,On-Time,Wrong,5
DLV047146,ORD047146,38,68,30,Delayed,Correct,3
DLV047147,ORD047147,27,44,17,Delayed,Correct,4
DLV047148,ORD047148,81,78,0,On-Time,Correct,5
DLV047149,ORD047149,33,29,0,On-Time,Correct,5
DLV047150,ORD047150,60,60,0,On-Time,Correct,5
DLV047151,ORD047151,88,86,0,On-Time,Correct,5
DLV047152,ORD047152,48,45,0,On-Time,Correct,5
DLV047153,ORD047153,36,33,0,On-Time,Correct,5
DLV047154,ORD047154,15,11,0,On-Time,Correct,5
DLV047155,ORD047155,36,35,0,On-Time,Correct,5
DLV047156,ORD047156,35,35,0,On-Time,Correct,5
DLV047157,ORD047157,47,47,0,On-Time,Correct,5
DLV047158,ORD047158,38,33,0,On-Time,Correct,5
DLV047159,ORD047159,35,30,0,On-Time,Correct,5
DLV047160,ORD047160,41,75,34,Delayed,Correct,4
DLV047161,ORD047161,34,33,0,On-Time,Correct,5
DLV047162,ORD047162,47,47,0,On-Time,Correct,5
DLV047163,ORD047163,36,36,0,On-Time,Correct,5
DLV047164,ORD047164,43,40,0,On-Time,Correct,5
DLV047165,ORD047165,50,69,19,Delayed,Correct,4
DLV047166,ORD047166,59,66,7,Delayed,Partial,4
DLV047167,ORD047167,35,56,21,Delayed,Correct,4
DLV047168,ORD047168,44,39,0,On-Time,Correct,5
DLV047169,ORD047169,55,51,0,On-Time,Correct,5
DLV047170,ORD047170,25,25,0,On-Time,Correct,5
DLV047171,ORD047171,58,56,0,On-Time,Correct,5
DLV047172,ORD047172,38,59,21,Delayed,Correct,4
DLV047173,ORD047173,35,35,0,On-Time,Correct,5
DLV047174,ORD047174,36,46,10,Delayed,Correct,4
DLV047175,ORD047175,47,43,0,On-Time,Partial,5
DLV047176,ORD047176,57,80,23,Delayed,Correct,4
DLV047177,ORD047177,83,80,0,On-Time,Correct,5
DLV047178,ORD047178,54,49,0,On-Time,Correct,5
DLV047179,ORD047179,57,71,14,Delayed,Correct,3
DLV047180,ORD047180,74,74,0,On-Time,Correct,4
DLV047181,ORD047181,34,58,24,Delayed,Correct,2
DLV047182,ORD047182,38,57,19,Delayed,Correct,3
DLV047183,ORD047183,39,34,0,On-Time,Correct,4
DLV047184,ORD047184,25,24,0,On-Time,Correct,5
DLV047185,ORD047185,46,45,0,On-Time,Correct,5
DLV047186,ORD047186,54,54,0,On-Time,Correct,5
DLV047187,ORD047187,80,78,0,On-Time,Partial,5
DLV047188,ORD047188,66,66,0,On-Time,Correct,4
DLV047189,ORD047189,50,50,0,On-Time,Correct,5
DLV047190,ORD047190,74,90,16,Delayed,Correct,4
DLV047191,ORD047191,56,53,0,On-Time,Correct,5
DLV047192,ORD047192,70,67,0,On-Time,Correct,5
DLV047193,ORD047193,58,56,0,On-Time,Correct,5
DLV047194,ORD047194,30,26,0,On-Time,Correct,4
DLV047195,ORD047195,30,29,0,On-Time,Correct,5
DLV047196,ORD047196,56,71,15,Delayed,Correct,4
DLV047197,ORD047197,58,58,0,On-Time,Correct,5
DLV047198,ORD047198,39,39,0,On-Time,Correct,5
DLV047199,ORD047199,57,57,0,On-Time,Correct,5
DLV047200,ORD047200,41,66,25,Delayed,Correct,3
DLV047201,ORD047201,39,36,0,On-Time,Correct,3
DLV047202,ORD047202,49,70,21,Delayed,Correct,3
DLV047203,ORD047203,60,57,0,On-Time,Correct,4
DLV047204,ORD047204,48,65,17,Delayed,Correct,4
DLV047205,ORD047205,51,48,0,On-Time,Correct,5
DLV047206,ORD047206,54,88,34,Delayed,Correct,4
DLV047207,ORD047207,36,33,0,On-Time,Correct,5
DLV047208,ORD047208,33,79,46,Delayed,Correct,3
DLV047209,ORD047209,33,28,0,On-Time,Correct,5
DLV047210,ORD047210,83,112,29,Delayed,Correct,3
DLV047211,ORD047211,53,50,0,On-Time,Correct,5
DLV047212,ORD047212,66,62,0,On-Time,Correct,5
DLV047213,ORD047213,46,44,0,On-Time,Correct,5
DLV047214,ORD047214,59,87,28,Delayed,Correct,3
DLV047215,ORD047215,50,59,9,Delayed,Correct,5
DLV047216,ORD047216,50,46,0,On-Time,Correct,5
DLV047217,ORD047217,49,46,0,On-Time,Correct,5
DLV047218,ORD047218,47,47,0,On-Time,Correct,5
DLV047219,ORD047219,57,81,24,Delayed,Correct,3
DLV047220,ORD047220,80,79,0,On-Time,Correct,5
DLV047221,ORD047221,41,41,0,On-Time,Correct,4
DLV047222,ORD047222,37,36,0,On-Time,Correct,4
DLV047223,ORD047223,40,63,23,Delayed,Correct,2
DLV047224,ORD047224,22,17,0,On-Time,Correct,5
DLV047225,ORD047225,24,21,0,On-Time,Correct,5
DLV047226,ORD047226,40,36,0,On-Time,Correct,3
DLV047227,ORD047227,62,57,0,On-Time,Correct,3
DLV047228,ORD047228,43,43,0,On-Time,Correct,5
DLV047229,ORD047229,34,31,0,On-Time,Correct,2
DLV047230,ORD047230,36,34,0,On-Time,Correct,2
DLV047231,ORD047231,79,76,0,On-Time,Correct,3
DLV047232,ORD047232,30,77,47,Delayed,Correct,2
DLV047233,ORD047233,47,44,0,On-Time,Correct,3
DLV047234,ORD047234,35,31,0,On-Time,Correct,4
DLV047235,ORD047235,15,14,0,On-Time,Correct,4
DLV047236,ORD047236,30,26,0,On-Time,Correct,5
DLV047237,ORD047237,34,29,0,On-Time,Correct,5
DLV047238,ORD047238,47,47,0,On-Time,Correct,5
DLV047239,ORD047239,58,69,11,Delayed,Wrong,2
DLV047240,ORD047240,55,52,0,On-Time,Correct,4
DLV047241,ORD047241,70,68,0,On-Time,Partial,4
DLV047242,ORD047242,63,59,0,On-Time,Correct,4
DLV047243,ORD047243,60,59,0,On-Time,Correct,4
DLV047244,ORD047244,46,83,37,Delayed,Partial,3
DLV047245,ORD047245,44,60,16,Delayed,Correct,2
DLV047246,ORD047246,24,23,0,On-Time,Correct,3
DLV047247,ORD047247,35,34,0,On-Time,Correct,4
DLV047248,ORD047248,81,79,0,On-Time,Correct,3
DLV047249,ORD047249,54,50,0,On-Time,Correct,3
DLV047250,ORD047250,39,38,0,On-Time,Correct,4
DLV047251,ORD047251,35,32,0,On-Time,Correct,4
DLV047252,ORD047252,39,34,0,On-Time,Correct,3
DLV047253,ORD047253,18,14,0,On-Time,Correct,4
DLV047254,ORD047254,54,52,0,On-Time,Correct,3
DLV047255,ORD047255,22,46,24,Delayed,Correct,1
DLV047256,ORD047256,24,24,0,On-Time,Correct,3
DLV047257,ORD047257,45,45,0,On-Time,Correct,3
DLV047258,ORD047258,89,86,0,On-Time,Correct,5
DLV047259,ORD047259,16,14,0,On-Time,Correct,4
DLV047260,ORD047260,53,52,0,On-Time,Correct,4
DLV047261,ORD047261,40,38,0,On-Time,Correct,5
DLV047262,ORD047262,61,59,0,On-Time,Correct,3
DLV047263,ORD047263,52,50,0,On-Time,Correct,5
DLV047264,ORD047264,15,10,0,On-Time,Correct,3
DLV047265,ORD047265,74,69,0,On-Time,Correct,4
DLV047266,ORD047266,57,85,28,Delayed,Correct,1
DLV047267,ORD047267,53,53,0,On-Time,Correct,4
DLV047268,ORD047268,37,33,0,On-Time,Correct,4
DLV047269,ORD047269,53,48,0,On-Time,Correct,4
DLV047270,ORD047270,44,59,15,Delayed,Partial,1
DLV047271,ORD047271,18,13,0,On-Time,Correct,3
DLV047272,ORD047272,36,33,0,On-Time,Correct,3
DLV047273,ORD047273,54,54,0,On-Time,Correct,3
DLV047274,ORD047274,89,85,0,On-Time,Correct,4
DLV047275,ORD047275,64,59,0,On-Time,Correct,3
DLV047276,ORD047276,45,42,0,On-Time,Correct,4
DLV047277,ORD047277,82,82,0,On-Time,Correct,3
DLV047278,ORD047278,26,24,0,On-Time,Correct,3
DLV047279,ORD047279,49,45,0,On-Time,Correct,3
DLV047280,ORD047280,30,29,0,On-Time,Correct,4
DLV047281,ORD047281,30,47,17,Delayed,Correct,4
DLV047282,ORD047282,28,25,0,On-Time,Correct,5
DLV047283,ORD047283,53,52,0,On-Time,Correct,5
DLV047284,ORD047284,31,47,16,Delayed,Correct,4
DLV047285,ORD047285,47,45,0,On-Time,Correct,5
DLV047286,ORD047286,55,53,0,On-Time,Correct,5
DLV047287,ORD047287,45,58,13,Delayed,Correct,3
DLV047288,ORD047288,79,74,0,On-Time,Correct,4
DLV047289,ORD047289,45,40,0,On-Time,Correct,5
DLV047290,ORD047290,22,20,0,On-Time,Correct,5
DLV047291,ORD047291,56,51,0,On-Time,Correct,4
DLV047292,ORD047292,31,27,0,On-Time,Correct,5
DLV047293,ORD047293,58,99,41,Delayed,Correct,3
DLV047294,ORD047294,22,18,0,On-Time,Correct,5
DLV047295,ORD047295,45,40,0,On-Time,Partial,5
DLV047296,ORD047296,31,30,0,On-Time,Correct,4
DLV047297,ORD047297,78,101,23,Delayed,Correct,4
DLV047298,ORD047298,50,49,0,On-Time,Correct,5
DLV047299,ORD047299,38,37,0,On-Time,Correct,5
DLV047300,ORD047300,39,51,12,Delayed,Correct,4
DLV047301,ORD047301,55,75,20,Delayed,Correct,3
DLV047302,ORD047302,67,64,0,On-Time,Correct,4
DLV047303,ORD047303,43,39,0,On-Time,Correct,5
DLV047304,ORD047304,87,82,0,On-Time,Correct,5
DLV047305,ORD047305,54,53,0,On-Time,Correct,5
DLV047306,ORD047306,46,82,36,Delayed,Correct,4
DLV047307,ORD047307,34,59,25,Delayed,Correct,3
DLV047308,ORD047308,77,76,0,On-Time,Correct,5
DLV047309,ORD047309,77,75,0,On-Time,Correct,4
DLV047310,ORD047310,38,33,0,On-Time,Correct,5
DLV047311,ORD047311,55,53,0,On-Time,Correct,5
DLV047312,ORD047312,46,42,0,On-Time,Correct,5
DLV047313,ORD047313,23,21,0,On-Time,Correct,5
DLV047314,ORD047314,59,55,0,On-Time,Correct,5
DLV047315,ORD047315,31,27,0,On-Time,Wrong,5
DLV047316,ORD047316,78,102,24,Delayed,Correct,4
DLV047317,ORD047317,40,37,0,On-Time,Correct,5
DLV047318,ORD047318,45,43,0,On-Time,Correct,4
DLV047319,ORD047319,24,23,0,On-Time,Correct,4
DLV047320,ORD047320,49,61,12,Delayed,Partial,2
DLV047321,ORD047321,16,37,21,Delayed,Correct,3
DLV047322,ORD047322,50,48,0,On-Time,Correct,4
DLV047323,ORD047323,88,88,0,On-Time,Correct,5
DLV047324,ORD047324,15,15,0,On-Time,Correct,4
DLV047325,ORD047325,89,89,0,On-Time,Correct,5
DLV047326,ORD047326,30,48,18,Delayed,Correct,4
DLV047327,ORD047327,41,39,0,On-Time,Correct,5
DLV047328,ORD047328,52,48,0,On-Time,Correct,5
DLV047329,ORD047329,50,61,11,Delayed,Correct,4
DLV047330,ORD047330,52,51,0,On-Time,Correct,5
DLV047331,ORD047331,57,77,20,Delayed,Correct,3
DLV047332,ORD047332,24,51,27,Delayed,Correct,4
DLV047333,ORD047333,52,52,0,On-Time,Correct,5
DLV047334,ORD047334,24,36,12,Delayed,Correct,3
DLV047335,ORD047335,32,28,0,On-Time,Correct,4
DLV047336,ORD047336,21,16,0,On-Time,Correct,5
DLV047337,ORD047337,55,51,0,On-Time,Correct,5
DLV047338,ORD047338,54,54,0,On-Time,Correct,4
DLV047339,ORD047339,60,59,0,On-Time,Correct,5
DLV047340,ORD047340,25,23,0,On-Time,Correct,4
DLV047341,ORD047341,39,54,15,Delayed,Correct,3
DLV047342,ORD047342,85,84,0,On-Time,Correct,4
DLV047343,ORD047343,29,27,0,On-Time,Correct,4
DLV047344,ORD047344,55,52,0,On-Time,Correct,5
DLV047345,ORD047345,45,65,20,Delayed,Partial,4
DLV047346,ORD047346,55,50,0,On-Time,Correct,5
DLV047347,ORD047347,22,50,28,Delayed,Correct,3
DLV047348,ORD047348,55,75,20,Delayed,Correct,4
DLV047349,ORD047349,28,25,0,On-Time,Correct,4
DLV047350,ORD047350,89,87,0,On-Time,Correct,5
DLV047351,ORD047351,60,79,19,Delayed,Correct,3
DLV047352,ORD047352,83,81,0,On-Time,Correct,4
DLV047353,ORD047353,41,53,12,Delayed,Correct,3
DLV047354,ORD047354,26,23,0,On-Time,Correct,4
DLV047355,ORD047355,37,35,0,On-Time,Correct,5
DLV047356,ORD047356,56,55,0,On-Time,Correct,5
DLV047357,ORD047357,46,44,0,On-Time,Correct,5
DLV047358,ORD047358,41,36,0,On-Time,Correct,5
DLV047359,ORD047359,57,53,0,On-Time,Correct,5
DLV047360,ORD047360,24,19,0,On-Time,Correct,5
DLV047361,ORD047361,31,27,0,On-Time,Correct,4
DLV047362,ORD047362,29,26,0,On-Time,Correct,4
DLV047363,ORD047363,36,32,0,On-Time,Correct,5
DLV047364,ORD047364,29,28,0,On-Time,Correct,4
DLV047365,ORD047365,44,44,0,On-Time,Partial,4
DLV047366,ORD047366,15,30,15,Delayed,Wrong,3
DLV047367,ORD047367,73,68,0,On-Time,Correct,5
DLV047368,ORD047368,39,53,14,Delayed,Correct,3
DLV047369,ORD047369,51,48,0,On-Time,Correct,5
DLV047370,ORD047370,59,55,0,On-Time,Correct,4
DLV047371,ORD047371,35,53,18,Delayed,Partial,3
DLV047372,ORD047372,49,44,0,On-Time,Correct,5
DLV047373,ORD047373,19,18,0,On-Time,Correct,5
DLV047374,ORD047374,30,67,37,Delayed,Partial,3
DLV047375,ORD047375,52,48,0,On-Time,Correct,5
DLV047376,ORD047376,42,40,0,On-Time,Correct,4
DLV047377,ORD047377,15,12,0,On-Time,Correct,5
DLV047378,ORD047378,41,39,0,On-Time,Correct,4
DLV047379,ORD047379,23,22,0,On-Time,Correct,5
DLV047380,ORD047380,41,36,0,On-Time,Correct,4
DLV047381,ORD047381,56,56,0,On-Time,Correct,5
DLV047382,ORD047382,22,22,0,On-Time,Correct,5
DLV047383,ORD047383,36,33,0,On-Time,Correct,4
DLV047384,ORD047384,51,49,0,On-Time,Correct,4
DLV047385,ORD047385,87,83,0,On-Time,Correct,5
DLV047386,ORD047386,60,59,0,On-Time,Correct,4
DLV047387,ORD047387,86,85,0,On-Time,Correct,5
DLV047388,ORD047388,50,49,0,On-Time,Correct,4
DLV047389,ORD047389,20,34,14,Delayed,Correct,3
DLV047390,ORD047390,32,57,25,Delayed,Correct,4
DLV047391,ORD047391,33,44,11,Delayed,Correct,1
DLV047392,ORD047392,60,60,0,On-Time,Correct,5
DLV047393,ORD047393,40,38,0,On-Time,Correct,4
DLV047394,ORD047394,24,20,0,On-Time,Partial,5
DLV047395,ORD047395,30,27,0,On-Time,Correct,3
DLV047396,ORD047396,59,59,0,On-Time,Correct,4
DLV047397,ORD047397,51,48,0,On-Time,Correct,5
DLV047398,ORD047398,84,99,15,Delayed,Correct,2
DLV047399,ORD047399,56,55,0,On-Time,Correct,4
DLV047400,ORD047400,40,38,0,On-Time,Correct,4
DLV047401,ORD047401,44,50,6,Delayed,Correct,2
DLV047402,ORD047402,33,51,18,Delayed,Correct,1
DLV047403,ORD047403,38,33,0,On-Time,Correct,5
DLV047404,ORD047404,30,44,14,Delayed,Correct,1
DLV047405,ORD047405,21,16,0,On-Time,Correct,3
DLV047406,ORD047406,19,14,0,On-Time,Correct,3
DLV047407,ORD047407,45,40,0,On-Time,Correct,4
DLV047408,ORD047408,66,107,41,Delayed,Correct,2
DLV047409,ORD047409,30,43,13,Delayed,Correct,2
