user_id,registration_date,location_city,location_state,age_bracket,user_gender,account_segment,device_type
UUS02700,2024-06-22,Philadelphia,PA,26-35,Male,Standard,App
UUS02701,2025-02-15,Boston,MA,36-45,Male,Intro,Website
UUS02702,2026-04-18,Austin,TX,46-55,Female,Standard,App
UUS02703,2025-10-02,San Diego,CA,56+,Male,Standard,App
UUS02704,2025-11-05,San Jose,CA,26-35,Female,Elite,Website
UUS02705,2025-04-04,Chicago,IL,26-35,Female,Elite,Website
UUS02706,2025-08-16,Phoenix,AZ,56+,Female,Standard,App
UUS02707,2025-04-23,Los Angeles,CA,26-35,Female,Standard,App
UUS02708,2025-05-22,Houston,TX,26-35,Female,Standard,App
UUS02709,2024-09-28,Los Angeles,CA,26-35,Male,Standard,Website
UUS02710,2024-04-14,San Jose,CA,26-35,Male,Elite,App
UUS02711,2025-05-28,Houston,TX,26-35,Male,Standard,App
UUS02712,2024-05-15,Houston,TX,36-45,Female,Intro,App
UUS02713,2025-09-27,Seattle,WA,18-25,Male,Standard,App
UUS02714,2024-11-02,Seattle,WA,18-25,Male,Elite,App
UUS02715,2024-11-15,Philadelphia,PA,36-45,Female,Standard,Website
UUS02716,2024-12-16,Phoenix,AZ,46-55,Male,Standard,App
UUS02717,2026-01-16,Boston,MA,26-35,Male,Standard,App
UUS02718,2025-07-19,San Diego,CA,18-25,Male,Elite,App
UUS02719,2024-02-16,Dallas,TX,46-55,Male,Standard,App
UUS02720,2025-11-21,San Jose,CA,26-35,Male,Intro,App
UUS02721,2024-03-02,Chicago,IL,56+,Female,Standard,App
UUS02722,2024-07-18,Boston,MA,18-25,Female,Standard,App
UUS02723,2025-05-30,New York,NY,18-25,Male,Intro,Website
UUS02724,2024-03-29,Philadelphia,PA,18-25,Male,Standard,App
UUS02725,2024-04-16,New York,NY,46-55,Female,Elite,Website
UUS02726,2024-05-15,Houston,TX,18-25,Female,Elite,App
UUS02727,2024-02-21,Austin,TX,26-35,Male,Standard,Website
UUS02728,2025-09-02,Philadelphia,PA,46-55,Female,Standard,Website
UUS02729,2026-03-02,Boston,MA,26-35,Male,Intro,App
UUS02730,2025-01-02,Seattle,WA,46-55,Female,Standard,Website
UUS02731,2024-07-30,Seattle,WA,26-35,Male,Intro,App
UUS02732,2025-01-05,Boston,MA,36-45,Female,Standard,Website
UUS02733,2025-07-05,Austin,TX,36-45,Male,Intro,App
UUS02734,2025-09-06,Chicago,IL,36-45,Female,Standard,Website
UUS02735,2025-01-20,Houston,TX,26-35,Female,Standard,App
UUS02736,2024-01-28,Dallas,TX,26-35,Male,Standard,Website
UUS02737,2025-05-28,Phoenix,AZ,18-25,Male,Intro,App
UUS02738,2024-11-26,Phoenix,AZ,56+,Male,Intro,App
UUS02739,2025-05-07,San Diego,CA,26-35,Male,Standard,App
UUS02740,2024-03-20,New York,NY,26-35,Male,Standard,App
UUS02741,2024-08-16,Philadelphia,PA,18-25,Male,Elite,App
UUS02742,2024-07-09,San Jose,CA,18-25,Male,Standard,Website
UUS02743,2025-07-22,Los Angeles,CA,46-55,Male,Standard,App
UUS02744,2025-03-07,Boston,MA,36-45,Male,Intro,App
UUS02745,2024-12-25,Houston,TX,18-25,Male,Elite,App
UUS02746,2026-02-24,Los Angeles,CA,56+,Female,Standard,Website
UUS02747,2025-12-06,Philadelphia,PA,18-25,Female,Standard,App
UUS02748,2025-01-23,Boston,MA,36-45,Female,Intro,App
UUS02749,2024-12-30,Seattle,WA,36-45,Male,Standard,App
UUS02750,2025-12-11,San Diego,CA,26-35,Male,Standard,Website
UUS02751,2024-11-17,Austin,TX,18-25,Female,Standard,App
UUS02752,2024-12-01,New York,NY,26-35,Male,Intro,App
UUS02753,2026-01-27,San Diego,CA,26-35,Female,Elite,App
UUS02754,2024-10-19,Los Angeles,CA,46-55,Female,Elite,App
UUS02755,2026-01-28,San Jose,CA,18-25,Male,Elite,Website
UUS02756,2024-01-17,Seattle,WA,18-25,Female,Standard,App
UUS02757,2026-01-29,Dallas,TX,18-25,Female,Standard,App
UUS02758,2025-12-29,San Jose,CA,46-55,Female,Elite,App
UUS02759,2024-10-13,Los Angeles,CA,26-35,Male,Standard,App
UUS02760,2026-01-22,Los Angeles,CA,26-35,Female,Standard,App
UUS02761,2026-02-15,Philadelphia,PA,26-35,Male,Standard,App
UUS02762,2025-06-30,Seattle,WA,56+,Male,Standard,App
UUS02763,2024-01-12,Philadelphia,PA,26-35,Female,Elite,App
UUS02764,2025-11-22,San Diego,CA,26-35,Male,Standard,App
UUS02765,2024-06-15,San Jose,CA,36-45,Female,Standard,App
UUS02766,2025-07-24,Boston,MA,26-35,Female,Standard,App
UUS02767,2024-02-28,Dallas,TX,36-45,Male,Standard,App
UUS02768,2024-03-14,Houston,TX,36-45,Female,Standard,App
UUS02769,2025-08-14,Dallas,TX,56+,Other,Standard,App
UUS02770,2024-07-29,Chicago,IL,26-35,Male,Standard,App
UUS02771,2025-06-14,Seattle,WA,18-25,Male,Intro,App
UUS02772,2024-09-05,Chicago,IL,36-45,Male,Standard,Website
UUS02773,2026-03-03,Philadelphia,PA,36-45,Male,Standard,App
UUS02774,2026-01-07,Los Angeles,CA,18-25,Female,Standard,App
UUS02775,2024-05-02,Dallas,TX,36-45,Male,Standard,App
UUS02776,2024-01-10,San Diego,CA,18-25,Female,Standard,App
UUS02777,2024-04-20,Los Angeles,CA,26-35,Male,Standard,App
UUS02778,2024-06-19,Houston,TX,36-45,Female,Standard,App
UUS02779,2025-10-07,Dallas,TX,36-45,Male,Standard,App
UUS02780,2024-09-10,Los Angeles,CA,36-45,Male,Intro,Website
UUS02781,2025-03-03,San Diego,CA,46-55,Male,Elite,App
UUS02782,2025-03-13,Los Angeles,CA,26-35,Female,Intro,App
UUS02783,2024-06-26,Chicago,IL,18-25,Male,Standard,App
UUS02784,2025-02-06,Phoenix,AZ,36-45,Female,Standard,App
UUS02785,2025-11-07,Chicago,IL,26-35,Female,Elite,App
UUS02786,2024-04-24,Boston,MA,18-25,Female,Intro,App
UUS02787,2026-02-13,Philadelphia,PA,26-35,Female,Standard,Website
UUS02788,2025-09-01,Los Angeles,CA,36-45,Male,Intro,App
UUS02789,2024-02-13,San Jose,CA,26-35,Female,Standard,Website
UUS02790,2025-01-28,Boston,MA,36-45,Male,Standard,App
UUS02791,2025-09-01,Austin,TX,26-35,Female,Standard,App
UUS02792,2025-08-05,Boston,MA,46-55,Female,Standard,App
UUS02793,2024-12-26,San Diego,CA,56+,Other,Standard,Website
UUS02794,2025-07-18,Seattle,WA,36-45,Male,Intro,Website
UUS02795,2024-07-03,Phoenix,AZ,26-35,Male,Standard,App
UUS02796,2025-06-07,Austin,TX,26-35,Male,Standard,Website
UUS02797,2024-10-24,Dallas,TX,36-45,Male,Elite,App
UUS02798,2025-11-16,Dallas,TX,18-25,Male,Standard,App
UUS02799,2024-12-22,Phoenix,AZ,56+,Female,Standard,Website
UUS02800,2024-02-10,Boston,MA,46-55,Female,Standard,App
UUS02801,2025-08-18,San Jose,CA,36-45,Female,Standard,App
UUS02802,2023-12-22,Houston,TX,18-25,Male,Standard,App
UUS02803,2025-07-18,Seattle,WA,36-45,Female,Standard,App
UUS02804,2025-04-04,Phoenix,AZ,26-35,Other,Elite,Website
UUS02805,2025-01-29,Houston,TX,46-55,Male,Standard,App
UUS02806,2024-08-04,Dallas,TX,26-35,Male,Standard,App
UUS02807,2025-04-12,Houston,TX,18-25,Male,Elite,App
UUS02808,2024-11-14,New York,NY,26-35,Male,Elite,App
UUS02809,2024-09-20,Phoenix,AZ,18-25,Male,Standard,App
UUS02810,2024-11-07,Phoenix,AZ,36-45,Female,Standard,Website
UUS02811,2025-11-05,Boston,MA,36-45,Male,Intro,App
UUS02812,2025-07-01,Los Angeles,CA,26-35,Other,Standard,Website
UUS02813,2025-09-20,Chicago,IL,56+,Female,Elite,App
UUS02814,2024-05-15,Philadelphia,PA,36-45,Female,Intro,App
UUS02815,2024-07-16,Austin,TX,46-55,Female,Intro,App
UUS02816,2026-01-13,Chicago,IL,26-35,Male,Intro,App
UUS02817,2024-01-28,Los Angeles,CA,36-45,Male,Intro,App
UUS02818,2025-07-05,Austin,TX,56+,Male,Standard,Website
UUS02819,2024-07-01,New York,NY,26-35,Male,Standard,App
UUS02820,2025-10-27,Chicago,IL,26-35,Female,Standard,App
UUS02821,2025-02-03,Dallas,TX,18-25,Male,Intro,Website
UUS02822,2024-03-01,Dallas,TX,26-35,Male,Standard,App
UUS02823,2024-05-25,San Jose,CA,36-45,Male,Intro,App
UUS02824,2024-05-25,Austin,TX,36-45,Male,Standard,App
UUS02825,2025-07-04,Dallas,TX,56+,Female,Intro,App
UUS02826,2026-01-04,Houston,TX,26-35,Female,Standard,App
UUS02827,2025-01-11,Philadelphia,PA,26-35,Female,Standard,App
UUS02828,2024-10-26,Chicago,IL,18-25,Male,Standard,Website
UUS02829,2025-10-30,San Jose,CA,36-45,Male,Intro,App
UUS02830,2026-01-13,Houston,TX,18-25,Female,Elite,App
UUS02831,2026-04-01,New York,NY,36-45,Male,Standard,Website
UUS02832,2025-05-13,Phoenix,AZ,36-45,Male,Intro,App
UUS02833,2025-04-07,Los Angeles,CA,26-35,Male,Standard,Website
UUS02834,2025-10-19,Phoenix,AZ,26-35,Female,Standard,Website
UUS02835,2025-07-25,Philadelphia,PA,18-25,Female,Standard,App
UUS02836,2025-03-21,Phoenix,AZ,46-55,Female,Standard,App
UUS02837,2026-01-09,Houston,TX,36-45,Female,Intro,App
UUS02838,2025-05-30,Boston,MA,36-45,Male,Elite,App
UUS02839,2025-04-25,Boston,MA,26-35,Male,Standard,Website
UUS02840,2025-01-07,Dallas,TX,26-35,Male,Standard,App
UUS02841,2024-01-27,Seattle,WA,36-45,Female,Standard,App
UUS02842,2024-10-13,New York,NY,56+,Male,Standard,App
UUS02843,2026-01-26,Austin,TX,26-35,Female,Standard,Website
UUS02844,2025-11-02,New York,NY,56+,Male,Standard,Website
UUS02845,2024-10-24,Los Angeles,CA,26-35,Male,Intro,Website
UUS02846,2025-05-10,New York,NY,36-45,Male,Intro,Website
UUS02847,2025-08-30,Seattle,WA,56+,Female,Standard,App
UUS02848,2023-12-24,San Diego,CA,56+,Male,Intro,Website
UUS02849,2024-05-21,Austin,TX,26-35,Male,Elite,Website
UUS02850,2025-09-05,Seattle,WA,26-35,Female,Standard,App
UUS02851,2024-07-22,Phoenix,AZ,46-55,Male,Intro,App
UUS02852,2025-03-24,New York,NY,26-35,Female,Intro,Website
UUS02853,2024-02-26,New York,NY,26-35,Female,Standard,App
UUS02854,2024-04-30,San Diego,CA,36-45,Male,Standard,Website
UUS02855,2024-10-02,Austin,TX,46-55,Male,Standard,App
UUS02856,2024-02-27,Dallas,TX,26-35,Male,Standard,App
UUS02857,2024-10-02,Boston,MA,26-35,Female,Elite,Website
UUS02858,2024-08-24,San Jose,CA,26-35,Female,Standard,App
UUS02859,2024-11-23,Philadelphia,PA,26-35,Male,Standard,Website
UUS02860,2026-01-09,Austin,TX,46-55,Male,Elite,App
UUS02861,2024-05-16,New York,NY,46-55,Male,Intro,App
UUS02862,2024-06-29,Philadelphia,PA,26-35,Female,Standard,App
UUS02863,2026-03-01,Houston,TX,46-55,Male,Elite,App
UUS02864,2025-08-18,Phoenix,AZ,26-35,Female,Elite,App
UUS02865,2024-09-21,New York,NY,18-25,Male,Elite,App
UUS02866,2024-10-02,Los Angeles,CA,26-35,Female,Standard,App
UUS02867,2025-06-02,Seattle,WA,18-25,Male,Standard,App
UUS02868,2024-06-02,Dallas,TX,46-55,Female,Intro,App
UUS02869,2024-07-05,San Diego,CA,36-45,Male,Standard,App
UUS02870,2026-03-19,Seattle,WA,18-25,Other,Standard,App
UUS02871,2024-04-11,Los Angeles,CA,18-25,Male,Elite,App
UUS02872,2024-03-25,Boston,MA,26-35,Male,Standard,App
UUS02873,2024-05-30,Boston,MA,18-25,Male,Standard,App
UUS02874,2024-04-18,Boston,MA,26-35,Female,Standard,App
UUS02875,2025-05-30,Boston,MA,46-55,Female,Elite,App
UUS02876,2024-08-23,Philadelphia,PA,26-35,Male,Standard,App
UUS02877,2025-05-08,Austin,TX,36-45,Male,Standard,Website
UUS02878,2024-08-22,Dallas,TX,46-55,Male,Standard,App
UUS02879,2026-03-08,Boston,MA,26-35,Female,Standard,App
UUS02880,2025-02-12,Boston,MA,56+,Male,Elite,App
UUS02881,2024-06-16,Houston,TX,26-35,Female,Standard,App
UUS02882,2025-10-19,Chicago,IL,36-45,Female,Standard,App
UUS02883,2026-01-16,San Jose,CA,56+,Other,Intro,App
UUS02884,2024-07-14,Houston,TX,46-55,Female,Standard,App
UUS02885,2025-08-27,Phoenix,AZ,56+,Male,Standard,Website
UUS02886,2025-04-12,Austin,TX,18-25,Female,Standard,Website
UUS02887,2025-08-14,New York,NY,56+,Male,Standard,App
UUS02888,2025-06-05,San Jose,CA,36-45,Female,Standard,App
UUS02889,2024-08-22,Seattle,WA,26-35,Female,Standard,App
UUS02890,2025-05-22,New York,NY,26-35,Female,Intro,App
UUS02891,2025-10-29,New York,NY,46-55,Female,Standard,Website
UUS02892,2025-02-16,Philadelphia,PA,18-25,Male,Intro,App
UUS02893,2024-02-03,Los Angeles,CA,26-35,Female,Standard,App
UUS02894,2026-04-01,New York,NY,46-55,Female,Elite,App
UUS02895,2024-06-09,San Jose,CA,46-55,Female,Elite,App
UUS02896,2025-07-04,Philadelphia,PA,46-55,Female,Standard,App
UUS02897,2024-12-08,Houston,TX,36-45,Female,Elite,App
UUS02898,2025-04-17,San Jose,CA,26-35,Female,Standard,App
UUS02899,2024-08-07,Houston,TX,36-45,Female,Intro,App
UUS02900,2025-10-01,Chicago,IL,56+,Male,Elite,App
UUS02901,2024-08-18,Houston,TX,36-45,Male,Standard,App
UUS02902,2025-01-27,Seattle,WA,18-25,Female,Standard,Website
UUS02903,2024-10-29,San Jose,CA,36-45,Other,Elite,Website
UUS02904,2025-10-09,Houston,TX,26-35,Other,Elite,App
UUS02905,2026-01-01,Philadelphia,PA,26-35,Female,Elite,Website
UUS02906,2024-07-24,Seattle,WA,36-45,Female,Standard,App
UUS02907,2024-10-26,Chicago,IL,18-25,Female,Standard,App
UUS02908,2026-01-14,Chicago,IL,36-45,Female,Standard,App
UUS02909,2024-01-03,Houston,TX,36-45,Male,Intro,App
UUS02910,2025-03-14,Chicago,IL,46-55,Male,Intro,App
UUS02911,2025-11-14,Los Angeles,CA,46-55,Female,Standard,App
UUS02912,2024-08-23,Houston,TX,26-35,Male,Standard,Website
UUS02913,2024-02-04,Boston,MA,36-45,Female,Standard,App
UUS02914,2024-12-21,San Diego,CA,46-55,Male,Standard,App
UUS02915,2025-02-20,San Jose,CA,46-55,Female,Standard,Website
UUS02916,2025-05-05,Seattle,WA,26-35,Female,Elite,App
UUS02917,2024-09-10,Chicago,IL,56+,Male,Standard,Website
UUS02918,2024-04-16,Houston,TX,18-25,Male,Standard,App
UUS02919,2024-04-27,Dallas,TX,36-45,Female,Standard,App
UUS02920,2025-05-15,Houston,TX,46-55,Female,Standard,App
UUS02921,2024-10-09,Austin,TX,26-35,Female,Standard,App
UUS02922,2024-09-15,Boston,MA,56+,Male,Standard,App
UUS02923,2024-09-14,Chicago,IL,26-35,Male,Standard,App
UUS02924,2024-07-22,Chicago,IL,26-35,Male,Intro,App
UUS02925,2024-07-06,Dallas,TX,36-45,Female,Elite,Website
UUS02926,2024-06-28,New York,NY,36-45,Female,Standard,App
UUS02927,2026-04-04,San Jose,CA,26-35,Female,Standard,Website
UUS02928,2024-11-24,Boston,MA,26-35,Male,Elite,App
UUS02929,2025-06-18,San Jose,CA,26-35,Female,Intro,App
UUS02930,2025-10-15,San Jose,CA,18-25,Male,Intro,Website
UUS02931,2025-01-27,Chicago,IL,36-45,Female,Elite,App
UUS02932,2024-05-03,Houston,TX,26-35,Male,Elite,Website
UUS02933,2025-09-02,Boston,MA,36-45,Female,Standard,App
UUS02934,2024-03-16,Seattle,WA,36-45,Male,Elite,App
UUS02935,2024-10-27,Seattle,WA,56+,Male,Standard,App
UUS02936,2024-02-03,Chicago,IL,46-55,Female,Elite,App
UUS02937,2024-09-03,Austin,TX,18-25,Female,Intro,App
UUS02938,2024-10-10,Dallas,TX,26-35,Male,Standard,App
UUS02939,2026-01-07,Dallas,TX,46-55,Male,Standard,App
UUS02940,2025-07-17,Dallas,TX,56+,Other,Standard,App
UUS02941,2024-05-14,Phoenix,AZ,18-25,Male,Standard,App
UUS02942,2026-01-04,Seattle,WA,36-45,Other,Elite,Website
UUS02943,2024-10-22,Los Angeles,CA,36-45,Female,Standard,App
UUS02944,2025-06-14,New York,NY,56+,Male,Standard,App
UUS02945,2024-06-14,New York,NY,18-25,Female,Standard,App
UUS02946,2024-07-18,Chicago,IL,56+,Female,Standard,App
UUS02947,2025-09-06,San Jose,CA,56+,Male,Standard,App
UUS02948,2025-02-27,Phoenix,AZ,18-25,Female,Standard,App
UUS02949,2025-02-23,Chicago,IL,18-25,Male,Intro,App
UUS02950,2026-03-21,Austin,TX,18-25,Female,Elite,App
UUS02951,2025-08-14,Boston,MA,26-35,Male,Standard,Website
UUS02952,2025-06-11,Chicago,IL,56+,Male,Standard,App
UUS02953,2025-09-26,Los Angeles,CA,36-45,Male,Standard,Website
UUS02954,2024-11-20,Houston,TX,46-55,Male,Standard,App
UUS02955,2024-07-26,New York,NY,26-35,Female,Elite,App
UUS02956,2024-11-13,New York,NY,26-35,Male,Standard,App
UUS02957,2024-01-31,Chicago,IL,56+,Female,Elite,App
UUS02958,2024-07-12,Chicago,IL,56+,Male,Standard,Website
UUS02959,2024-08-11,Los Angeles,CA,26-35,Female,Standard,Website
UUS02960,2024-07-16,Houston,TX,26-35,Female,Intro,App
UUS02961,2024-12-27,New York,NY,36-45,Other,Elite,App
UUS02962,2025-09-26,Houston,TX,46-55,Male,Standard,App
UUS02963,2025-05-27,Austin,TX,26-35,Female,Standard,Website
UUS02964,2024-02-15,Philadelphia,PA,26-35,Female,Standard,Website
UUS02965,2024-07-24,Seattle,WA,46-55,Male,Intro,Website
UUS02966,2024-05-16,Philadelphia,PA,26-35,Male,Elite,App
UUS02967,2024-12-25,Seattle,WA,26-35,Female,Standard,App
UUS02968,2024-09-12,Chicago,IL,36-45,Male,Standard,Website
UUS02969,2024-11-25,Seattle,WA,26-35,Female,Standard,Website
UUS02970,2024-11-17,Los Angeles,CA,26-35,Male,Standard,App
UUS02971,2024-01-27,Phoenix,AZ,36-45,Male,Standard,Website
UUS02972,2024-03-05,Los Angeles,CA,36-45,Female,Elite,App
UUS02973,2025-06-23,Houston,TX,36-45,Male,Standard,App
UUS02974,2024-03-11,Dallas,TX,46-55,Female,Standard,App
UUS02975,2024-09-05,Austin,TX,26-35,Male,Elite,App
UUS02976,2025-08-07,San Diego,CA,26-35,Male,Standard,App
UUS02977,2024-06-19,Los Angeles,CA,26-35,Male,Intro,App
UUS02978,2024-12-27,Los Angeles,CA,26-35,Female,Standard,App
UUS02979,2024-12-18,San Diego,CA,36-45,Male,Standard,App
UUS02980,2025-09-11,San Diego,CA,36-45,Male,Standard,App
UUS02981,2025-05-23,Philadelphia,PA,18-25,Male,Standard,Website
UUS02982,2025-11-24,San Diego,CA,36-45,Female,Standard,App
UUS02983,2024-12-24,Austin,TX,46-55,Male,Elite,Website
UUS02984,2025-01-18,Philadelphia,PA,18-25,Female,Standard,App
UUS02985,2025-07-04,Philadelphia,PA,26-35,Female,Intro,App
UUS02986,2025-12-27,Austin,TX,18-25,Male,Standard,App
UUS02987,2026-04-16,Los Angeles,CA,46-55,Male,Elite,Website
UUS02988,2025-12-12,Philadelphia,PA,36-45,Male,Standard,App
UUS02989,2024-04-23,Philadelphia,PA,26-35,Male,Standard,App
UUS02990,2025-12-13,Austin,TX,26-35,Male,Standard,App
UUS02991,2025-08-05,Austin,TX,18-25,Female,Standard,App
UUS02992,2025-10-03,San Jose,CA,26-35,Female,Standard,Website
UUS02993,2026-04-19,Los Angeles,CA,26-35,Female,Elite,Website
UUS02994,2025-11-06,Houston,TX,36-45,Female,Elite,App
UUS02995,2025-03-31,Dallas,TX,26-35,Male,Standard,App
UUS02996,2024-06-03,San Diego,CA,26-35,Male,Standard,App
UUS02997,2025-04-17,Dallas,TX,26-35,Male,Elite,App
UUS02998,2025-01-24,Boston,MA,46-55,Female,Standard,App
UUS02999,2026-01-02,Phoenix,AZ,26-35,Male,Standard,App
UUS03000,2025-04-10,Houston,TX,56+,Male,Standard,App
UUS03001,2024-11-09,New York,NY,26-35,Female,Standard,App
UUS03002,2024-12-20,San Jose,CA,26-35,Male,Standard,Website
UUS03003,2026-02-15,Phoenix,AZ,18-25,Male,Elite,App
UUS03004,2024-10-04,Chicago,IL,18-25,Female,Standard,App
UUS03005,2026-01-25,Dallas,TX,18-25,Female,Standard,Website
UUS03006,2024-09-20,Los Angeles,CA,56+,Female,Standard,Website
UUS03007,2025-01-26,Houston,TX,36-45,Female,Elite,Website
UUS03008,2024-10-26,San Jose,CA,18-25,Male,Intro,Website
UUS03009,2025-10-30,Los Angeles,CA,26-35,Female,Standard,App
UUS03010,2026-04-11,Philadelphia,PA,18-25,Female,Intro,App
UUS03011,2024-01-17,San Jose,CA,26-35,Female,Elite,App
UUS03012,2024-11-29,Seattle,WA,26-35,Male,Standard,App
UUS03013,2024-05-06,Boston,MA,36-45,Female,Standard,App
UUS03014,2024-10-29,Austin,TX,36-45,Female,Standard,App
UUS03015,2026-01-29,New York,NY,26-35,Female,Standard,App
UUS03016,2025-01-10,Seattle,WA,46-55,Male,Intro,App
UUS03017,2024-10-04,San Jose,CA,36-45,Female,Intro,Website
UUS03018,2025-09-16,Dallas,TX,26-35,Male,Standard,App
UUS03019,2025-10-09,Seattle,WA,18-25,Female,Intro,Website
UUS03020,2026-03-03,Dallas,TX,18-25,Male,Intro,App
UUS03021,2025-07-14,San Jose,CA,26-35,Female,Elite,App
UUS03022,2026-04-10,San Jose,CA,36-45,Male,Standard,App
UUS03023,2025-07-14,Los Angeles,CA,26-35,Female,Standard,App
UUS03024,2024-05-24,Seattle,WA,18-25,Female,Standard,App
UUS03025,2025-05-15,Seattle,WA,26-35,Male,Standard,Website
UUS03026,2024-01-19,Chicago,IL,18-25,Female,Standard,App
UUS03027,2024-11-17,Phoenix,AZ,46-55,Male,Standard,App
UUS03028,2026-01-16,New York,NY,36-45,Female,Elite,App
UUS03029,2025-05-25,Philadelphia,PA,18-25,Male,Standard,App
UUS03030,2026-02-16,Houston,TX,26-35,Female,Standard,Website
UUS03031,2025-08-18,Austin,TX,36-45,Male,Standard,App
UUS03032,2024-12-03,Los Angeles,CA,26-35,Male,Intro,App
UUS03033,2025-04-28,San Jose,CA,26-35,Male,Standard,App
UUS03034,2024-11-27,Seattle,WA,56+,Male,Intro,App
UUS03035,2024-05-29,San Jose,CA,26-35,Female,Standard,App
UUS03036,2025-02-26,Boston,MA,36-45,Male,Standard,App
UUS03037,2025-11-24,San Diego,CA,18-25,Female,Intro,App
UUS03038,2024-02-15,Austin,TX,26-35,Female,Elite,App
UUS03039,2024-03-22,San Diego,CA,46-55,Female,Standard,App
UUS03040,2025-06-28,Seattle,WA,26-35,Female,Standard,App
UUS03041,2024-04-18,Seattle,WA,18-25,Male,Standard,App
UUS03042,2025-04-06,Chicago,IL,18-25,Male,Intro,App
UUS03043,2024-03-02,Austin,TX,26-35,Male,Standard,App
UUS03044,2024-05-24,Boston,MA,26-35,Female,Standard,App
UUS03045,2024-02-02,San Jose,CA,26-35,Male,Intro,App
UUS03046,2024-08-06,Houston,TX,36-45,Female,Standard,App
UUS03047,2025-02-20,San Jose,CA,46-55,Male,Standard,App
UUS03048,2024-03-20,San Diego,CA,26-35,Male,Standard,App
UUS03049,2025-08-16,Austin,TX,26-35,Male,Standard,App
UUS03050,2024-05-27,San Jose,CA,36-45,Female,Standard,App
UUS03051,2024-04-08,Los Angeles,CA,56+,Female,Intro,App
UUS03052,2025-06-16,Phoenix,AZ,36-45,Female,Standard,App
UUS03053,2024-05-25,Dallas,TX,46-55,Female,Elite,App
UUS03054,2026-02-15,Los Angeles,CA,26-35,Female,Standard,App
UUS03055,2026-01-05,San Jose,CA,46-55,Female,Standard,App
UUS03056,2026-04-11,Philadelphia,PA,36-45,Female,Standard,App
UUS03057,2024-09-20,Los Angeles,CA,36-45,Male,Standard,App
UUS03058,2024-06-18,Dallas,TX,18-25,Female,Standard,App
UUS03059,2024-04-29,San Jose,CA,18-25,Female,Standard,App
UUS03060,2024-01-07,Phoenix,AZ,26-35,Male,Standard,App
UUS03061,2024-07-05,Philadelphia,PA,26-35,Female,Standard,Website
UUS03062,2025-04-15,Boston,MA,26-35,Female,Standard,App
UUS03063,2026-02-14,Houston,TX,26-35,Female,Standard,App
UUS03064,2024-04-01,San Jose,CA,18-25,Male,Intro,App
UUS03065,2026-03-27,Seattle,WA,36-45,Male,Intro,App
UUS03066,2025-07-17,Seattle,WA,46-55,Male,Intro,App
UUS03067,2025-03-27,Dallas,TX,18-25,Male,Standard,App
UUS03068,2024-08-14,Philadelphia,PA,26-35,Male,Standard,Website
UUS03069,2026-02-24,Phoenix,AZ,18-25,Male,Elite,App
UUS03070,2024-10-06,New York,NY,56+,Male,Standard,App
UUS03071,2024-06-01,Los Angeles,CA,26-35,Male,Standard,App
UUS03072,2024-09-06,Chicago,IL,36-45,Other,Standard,App
UUS03073,2024-05-22,New York,NY,36-45,Male,Standard,App
UUS03074,2024-11-15,San Diego,CA,56+,Female,Intro,App
UUS03075,2023-12-24,Philadelphia,PA,46-55,Female,Standard,App
UUS03076,2024-09-16,Boston,MA,36-45,Male,Elite,App
UUS03077,2025-01-11,Los Angeles,CA,26-35,Male,Intro,App
UUS03078,2024-08-28,Phoenix,AZ,26-35,Male,Standard,App
UUS03079,2025-07-21,San Diego,CA,46-55,Male,Standard,App
UUS03080,2025-01-15,Los Angeles,CA,56+,Male,Intro,Website
UUS03081,2024-11-10,Houston,TX,26-35,Female,Standard,App
UUS03082,2025-04-30,Dallas,TX,46-55,Male,Intro,App
UUS03083,2024-07-12,Austin,TX,46-55,Female,Standard,App
UUS03084,2025-10-15,Chicago,IL,56+,Female,Standard,App
UUS03085,2025-08-16,New York,NY,26-35,Female,Elite,App
UUS03086,2026-01-29,Austin,TX,26-35,Male,Elite,Website
UUS03087,2024-02-07,Seattle,WA,46-55,Female,Standard,App
UUS03088,2025-02-11,San Diego,CA,26-35,Male,Intro,App
UUS03089,2025-01-22,Phoenix,AZ,26-35,Male,Elite,Website
UUS03090,2025-12-10,Chicago,IL,18-25,Female,Intro,App
UUS03091,2025-02-27,Phoenix,AZ,26-35,Female,Standard,App
